nv;Datetime;pv_P;pv_Q;pv_Ep;pv_Eq
5074;2024-02-22 20:45:00;0.047164911;0;0.011753751;0
5075;2024-02-22 21:00:00;0.046690669;0;0.011731947;0
5076;2024-02-22 21:15:00;0.046463669;0;0.011644292;0
5077;2024-02-22 21:30:00;0.045878833;0;0.011542813;0
5078;2024-02-22 21:45:00;0.046744571;0;0.011577926;0
5079;2024-02-22 22:00:00;0.046709632;0;0.011681775;0
5080;2024-02-22 22:15:00;0.04564017;0;0.011543725;0
5081;2024-02-22 22:30:00;0.045788936;0;0.011428638;0
5082;2024-02-22 22:45:00;0.046035043;0;0.011477997;0
5083;2024-02-22 23:00:00;0.0457898;0;0.011478105;0
5084;2024-02-22 23:15:00;0.046224969;0;0.011501846;0
5085;2024-02-22 23:30:00;0.046424611;0;0.011581198;0
5086;2024-02-22 23:45:00;0.046526971;0;0.011618948;0
5087;2024-02-23 00:00:00;0.046004656;0;0.011566453;0
5088;2024-02-23 00:15:00;0.045932153;0;0.011492101;0
5089;2024-02-23 00:30:00;0.04533542;0;0.011408447;0
5090;2024-02-23 00:45:00;0.046265398;0;0.011450102;0
5091;2024-02-23 01:00:00;0.045563444;0;0.011478605;0
5092;2024-02-23 01:15:00;0.047693001;0;0.011657056;0
5093;2024-02-23 01:30:00;0.057999282;0;0.013211535;0
5094;2024-02-23 01:45:00;0.058048481;0;0.01450597;0
5095;2024-02-23 02:00:00;0.057897788;0;0.014493284;0
5096;2024-02-23 02:15:00;0.056980821;0;0.014359826;0
5097;2024-02-23 02:30:00;0.056317077;0;0.014162237;0
5098;2024-02-23 02:45:00;0.056390704;0;0.014088473;0
5099;2024-02-23 03:00:00;0.056282512;0;0.014084152;0
5100;2024-02-23 03:15:00;0.055788551;0;0.014008883;0
5101;2024-02-23 03:30:00;0.056988671;0;0.014097153;0
5102;2024-02-23 03:45:00;0.057833335;0;0.014352751;0
5103;2024-02-23 04:00:00;0.056422923;0;0.014282032;0
5104;2024-02-23 04:15:00;0.05791191;0;0.014291854;0
5105;2024-02-23 04:30:00;0.057890327;0;0.01447528;0
5106;2024-02-23 04:45:00;0.057364953;0;0.01440691;0
5107;2024-02-23 05:00:00;0.05768614;0;0.014381387;0
5108;2024-02-23 05:15:00;0.056610781;0;0.014287115;0
5109;2024-02-23 05:30:00;0.055442893;0;0.014006709;0
5110;2024-02-23 05:45:00;0.055255466;0;0.013837295;0
5111;2024-02-23 06:00:00;0.055552753;0;0.013851027;0
5112;2024-02-23 06:15:00;0.054347165;0;0.01373749;0
5113;2024-02-23 06:30:00;0.055529856;0;0.013734628;0
5114;2024-02-23 06:45:00;0.034062979;0;0.011199104;0
5115;2024-02-23 07:00:00;-1.041646611;0;-0.003988216;0
5116;2024-02-23 07:15:00;-2.178367846;0;-0.402501807;0
5117;2024-02-23 07:30:00;-1.439707768;0;-0.452259452;0
5118;2024-02-23 07:45:00;-1.370449877;0;-0.351269706;0
5119;2024-02-23 08:00:00;-2.098828187;0;-0.433659758;0
5120;2024-02-23 08:15:00;-3.616032961;0;-0.714357643;0
5121;2024-02-23 08:30:00;-5.129830891;0;-1.093232981;0
5122;2024-02-23 08:45:00;-7.418560537;0;-1.568548928;0
5123;2024-02-23 09:00:00;-7.028685404;0;-1.805905743;0
5124;2024-02-23 09:15:00;-6.457463591;0;-1.685768624;0
5125;2024-02-23 09:30:00;-6.539654517;0;-1.624639764;0
5126;2024-02-23 09:45:00;-8.86732597;0;-1.925872561;0
5127;2024-02-23 10:00:00;-11.61789972;0;-2.560653212;0
5128;2024-02-23 10:15:00;-13.22985173;0;-3.105968932;0
5129;2024-02-23 10:30:00;-10.13195701;0;-2.920226093;0
5130;2024-02-23 10:45:00;-9.668615995;0;-2.475071626;0
5131;2024-02-23 11:00:00;-11.92500833;0;-2.69920304;0
5132;2024-02-23 11:15:00;-11.72074262;0;-2.955718869;0
5133;2024-02-23 11:30:00;-14.53810231;0;-3.282355617;0
5134;2024-02-23 11:45:00;-12.75106451;0;-3.411145853;0
5135;2024-02-23 12:00:00;-11.64455434;0;-3.049452357;0
5136;2024-02-23 12:15:00;-12.27567972;0;-2.990029257;0
5137;2024-02-23 12:30:00;-7.612420259;0;-2.486012497;0
5138;2024-02-23 12:45:00;-8.888179275;0;-2.062574942;0
5139;2024-02-23 13:00:00;-9.990674512;0;-2.359856723;0
5140;2024-02-23 13:15:00;-6.160545736;0;-2.018902531;0
5141;2024-02-23 13:30:00;-5.466172084;0;-1.453339728;0
5142;2024-02-23 13:45:00;-5.731314622;0;-1.399685838;0
5143;2024-02-23 14:00:00;-5.200598926;0;-1.366489193;0
5144;2024-02-23 14:15:00;-4.524991652;0;-1.215698822;0
5145;2024-02-23 14:30:00;-4.286120621;0;-1.101389034;0
5146;2024-02-23 14:45:00;-4.189957402;0;-1.059509753;0
5147;2024-02-23 15:00:00;-2.618954358;0;-0.85111397;0
5148;2024-02-23 15:15:00;-4.238141901;0;-0.857137032;0
5149;2024-02-23 15:30:00;-3.398392582;0;-0.95456681;0
5150;2024-02-23 15:45:00;-2.408771152;0;-0.725895467;0
5151;2024-02-23 16:00:00;-3.624454849;0;-0.75415325;0
5152;2024-02-23 16:15:00;-3.941941018;0;-0.945799483;0
5153;2024-02-23 16:30:00;-1.426051109;0;-0.670999016;0
5154;2024-02-23 16:45:00;-0.116211834;0;-0.192782868;0
5155;2024-02-23 17:00:00;0.058696443;0;-0.004776767;0
5156;2024-02-23 17:15:00;0.056445851;0;0.014392787;0
5157;2024-02-23 17:30:00;0.056860185;0;0.014163254;0
5158;2024-02-23 17:45:00;0.056793797;0;0.014206748;0
5159;2024-02-23 18:00:00;0.056838329;0;0.014204016;0
5160;2024-02-23 18:15:00;0.055842133;0;0.014085058;0
5161;2024-02-23 18:30:00;0.055460596;0;0.013912841;0
5162;2024-02-23 18:45:00;0.055808466;0;0.013908633;0
5163;2024-02-23 19:00:00;0.056258884;0;0.014008419;0
5164;2024-02-23 19:15:00;0.056139201;0;0.014049761;0
5165;2024-02-23 19:30:00;0.056162748;0;0.014037744;0
5166;2024-02-23 19:45:00;0.056679464;0;0.014105277;0
5167;2024-02-23 20:00:00;0.058052732;0;0.014341524;0
5168;2024-02-23 20:15:00;0.057062385;0;0.01438939;0
5169;2024-02-23 20:30:00;0.055957065;0;0.014127431;0
5170;2024-02-23 20:45:00;0.057300948;0;0.014157252;0
5171;2024-02-23 21:00:00;0.056667221;0;0.014246021;0
5172;2024-02-23 21:15:00;0.056437029;0;0.014138031;0
5173;2024-02-23 21:30:00;0.057457464;0;0.014236812;0
5174;2024-02-23 21:45:00;0.057259495;0;0.01433962;0
5175;2024-02-23 22:00:00;0.057318773;0;0.014322284;0
5176;2024-02-23 22:15:00;0.057375152;0;0.014336741;0
5177;2024-02-23 22:30:00;0.057406836;0;0.014347749;0
5178;2024-02-23 22:45:00;0.056805841;0;0.014276585;0
5179;2024-02-23 23:00:00;0.057737936;0;0.014317972;0
5180;2024-02-23 23:15:00;0.057461257;0;0.014399899;0
5181;2024-02-23 23:30:00;0.058317768;0;0.014472378;0
5182;2024-02-23 23:45:00;0.058310675;0;0.014578555;0
5183;2024-02-24 00:00:00;0.057339056;0;0.014456216;0
5184;2024-02-24 00:15:00;0.057588343;0;0.014365925;0
5185;2024-02-24 00:30:00;0.05751884;0;0.014388398;0
5186;2024-02-24 00:45:00;0.057246736;0;0.014345697;0
5187;2024-02-24 01:00:00;0.057364644;0;0.014326422;0
5188;2024-02-24 01:15:00;0.057172705;0;0.014317169;0
5189;2024-02-24 01:30:00;0.057401652;0;0.014321795;0
5190;2024-02-24 01:45:00;0.058177893;0;0.014447443;0
5191;2024-02-24 02:00:00;0.0574523;0;0.014453774;0
5192;2024-02-24 02:15:00;0.056201206;0;0.014206688;0
5193;2024-02-24 02:30:00;0.056334802;0;0.014067001;0
5194;2024-02-24 02:45:00;0.056663855;0;0.014124832;0
5195;2024-02-24 03:00:00;0.056765117;0;0.014178622;0
5196;2024-02-24 03:15:00;0.056574904;0;0.014167503;0
5197;2024-02-24 03:30:00;0.056661907;0;0.014154601;0
5198;2024-02-24 03:45:00;0.056948876;0;0.014201348;0
5199;2024-02-24 04:00:00;0.057540826;0;0.014311213;0
5200;2024-02-24 04:15:00;0.057622797;0;0.014395453;0
5201;2024-02-24 04:30:00;0.05791205;0;0.014441856;0
5202;2024-02-24 04:45:00;0.058009025;0;0.014490134;0
5203;2024-02-24 05:00:00;0.058084461;0;0.014511686;0
5204;2024-02-24 05:15:00;0.058574038;0;0.014582312;0
5205;2024-02-24 05:30:00;0.058055186;0;0.014578653;0
5206;2024-02-24 05:45:00;0.058701557;0;0.014594593;0
5207;2024-02-24 06:00:00;0.058406424;0;0.014638498;0
5208;2024-02-24 06:15:00;0.05790462;0;0.01453888;0
5209;2024-02-24 06:30:00;0.058973243;0;0.014609733;0
5210;2024-02-24 06:45:00;0.048311124;0;0.013410546;0
5211;2024-02-24 07:00:00;-0.299342194;0;-0.00436052;0
5212;2024-02-24 07:15:00;-1.46654277;0;-0.220735621;0
5213;2024-02-24 07:30:00;-1.784861117;0;-0.406425486;0
5214;2024-02-24 07:45:00;-1.735165901;0;-0.440003377;0
5215;2024-02-24 08:00:00;-1.866637987;0;-0.450225486;0
5216;2024-02-24 08:15:00;-2.991299747;0;-0.607242217;0
5217;2024-02-24 08:30:00;-9.218165864;0;-1.526183201;0
5218;2024-02-24 08:45:00;-15.23104702;0;-3.05615161;0
5219;2024-02-24 09:00:00;-12.34620458;0;-3.44715645;0
5220;2024-02-24 09:15:00;-14.57502721;0;-3.365153973;0
5221;2024-02-24 09:30:00;-34.95775834;0;-6.191598193;0
5222;2024-02-24 09:45:00;-36.41952613;0;-8.922160558;0
5223;2024-02-24 10:00:00;-41.13440974;0;-9.694241985;0
5224;2024-02-24 10:15:00;-25.87503493;0;-8.376180585;0
5225;2024-02-24 10:30:00;-84.42563792;0;-13.78758411;0
5226;2024-02-24 10:45:00;-116.4973521;0;-25.11537375;0
5227;2024-02-24 11:00:00;-52.45222945;0;-21.11869769;0
5228;2024-02-24 11:15:00;-15.68276369;0;-8.516874142;0
5229;2024-02-24 11:30:00;-9.944082764;0;-3.203355807;0
5230;2024-02-24 11:45:00;-12.92845813;0;-2.859067611;0
5231;2024-02-24 12:00:00;-15.52094798;0;-3.556175764;0
5232;2024-02-24 12:15:00;-22.20072391;0;-4.715208986;0
5233;2024-02-24 12:30:00;-22.48520652;0;-5.585741303;0
5234;2024-02-24 12:45:00;-20.63703891;0;-5.390280678;0
5235;2024-02-24 13:00:00;-13.70362969;0;-4.292583574;0
5236;2024-02-24 13:15:00;-8.676298731;0;-2.797491052;0
5237;2024-02-24 13:30:00;-9.851787355;0;-2.316010761;0
5238;2024-02-24 13:45:00;-15.07621251;0;-3.115999983;0
5239;2024-02-24 14:00:00;-17.57897212;0;-4.081898078;0
5240;2024-02-24 14:15:00;-21.78173087;0;-4.920087873;0
5241;2024-02-24 14:30:00;-15.63741858;0;-4.677393681;0
5242;2024-02-24 14:45:00;-6.349118201;0;-2.748317098;0
5243;2024-02-24 15:00:00;-3.601722273;0;-1.243855059;0
5244;2024-02-24 15:15:00;-9.890483987;0;-1.686525783;0
5245;2024-02-24 15:30:00;-3.872545487;0;-1.720378684;0
5246;2024-02-24 15:45:00;-1.713750507;0;-0.698286999;0
5247;2024-02-24 16:00:00;-9.768175538;0;-1.435240756;0
5248;2024-02-24 16:15:00;-11.57908833;0;-2.668407984;0
5249;2024-02-24 16:30:00;-4.58696435;0;-2.020756586;0
5250;2024-02-24 16:45:00;-1.050259853;0;-0.704653025;0
5251;2024-02-24 17:00:00;-0.049174384;0;-0.13742928;0
5252;2024-02-24 17:15:00;0.022949243;0;-0.00223506;0
5253;2024-02-24 17:30:00;0.057183179;0;0.010016553;0
5254;2024-02-24 17:45:00;0.057055166;0;0.014279793;0
5255;2024-02-24 18:00:00;0.056674337;0;0.014216188;0
5256;2024-02-24 18:15:00;0.057158921;0;0.014229157;0
5257;2024-02-24 18:30:00;0.057406717;0;0.014320705;0
5258;2024-02-24 18:45:00;0.057366195;0;0.014346614;0
5259;2024-02-24 19:00:00;0.057273016;0;0.014329901;0
5260;2024-02-24 19:15:00;0.056536282;0;0.014226162;0
5261;2024-02-24 19:30:00;0.057134514;0;0.01420885;0
5262;2024-02-24 19:45:00;0.057204737;0;0.014292406;0
5263;2024-02-24 20:00:00;0.057211816;0;0.014302069;0
5264;2024-02-24 20:15:00;0.057358775;0;0.014321324;0
5265;2024-02-24 20:30:00;0.057129368;0;0.014311018;0
5266;2024-02-24 20:45:00;0.057256083;0;0.014298181;0
5267;2024-02-24 21:00:00;0.057358446;0;0.014326816;0
5268;2024-02-24 21:15:00;0.05701209;0;0.014296317;0
5269;2024-02-24 21:30:00;0.058522471;0;0.01444182;0
5270;2024-02-24 21:45:00;0.059380618;0;0.014737886;0
5271;2024-02-24 22:00:00;0.059802896;0;0.014897939;0
5272;2024-02-24 22:15:00;0.059596793;0;0.014924961;0
5273;2024-02-24 22:30:00;0.059185216;0;0.014847751;0
5274;2024-02-24 22:45:00;0.059619907;0;0.01485064;0
5275;2024-02-24 23:00:00;0.059346677;0;0.014870823;0
5276;2024-02-24 23:15:00;0.0596205;0;0.014870897;0
5277;2024-02-24 23:30:00;0.058929039;0;0.014818692;0
5278;2024-02-24 23:45:00;0.058734007;0;0.014707881;0
5279;2024-02-25 00:00:00;0.058961636;0;0.014711955;0
5280;2024-02-25 00:15:00;0.05951299;0;0.014809328;0
5281;2024-02-25 00:30:00;0.059521994;0;0.014879373;0
5282;2024-02-25 00:45:00;0.059306199;0;0.014853524;0
5283;2024-02-25 01:00:00;0.059457907;0;0.014845513;0
5284;2024-02-25 01:15:00;0.059872918;0;0.014916353;0
5285;2024-02-25 01:30:00;0.058357964;0;0.01477886;0
5286;2024-02-25 01:45:00;0.059519492;0;0.014734682;0
5287;2024-02-25 02:00:00;0.058293628;0;0.01472664;0
5288;2024-02-25 02:15:00;0.058448363;0;0.014592749;0
5289;2024-02-25 02:30:00;0.058257042;0;0.014588176;0
5290;2024-02-25 02:45:00;0.057902897;0;0.014519992;0
5291;2024-02-25 03:00:00;0.057297835;0;0.014400091;0
5292;2024-02-25 03:15:00;0.057524951;0;0.014352848;0
5293;2024-02-25 03:30:00;0.058724511;0;0.014531183;0
5294;2024-02-25 03:45:00;0.058028869;0;0.014594173;0
5295;2024-02-25 04:00:00;0.059236914;0;0.014658223;0
5296;2024-02-25 04:15:00;0.057543962;0;0.014597609;0
5297;2024-02-25 04:30:00;0.057607189;0;0.014393894;0
5298;2024-02-25 04:45:00;0.057272357;0;0.014359943;0
5299;2024-02-25 05:00:00;0.057282734;0;0.014319386;0
5300;2024-02-25 05:15:00;0.057099937;0;0.014297834;0
5301;2024-02-25 05:30:00;0.05897539;0;0.014509416;0
5302;2024-02-25 05:45:00;0.059852898;0;0.014853536;0
5303;2024-02-25 06:00:00;0.059799111;0;0.014956501;0
5304;2024-02-25 06:15:00;0.059298806;0;0.01488724;0
5305;2024-02-25 06:30:00;0.059058434;0;0.014794655;0
5306;2024-02-25 06:45:00;0.059946444;0;0.01487561;0
5307;2024-02-25 07:00:00;-0.048205012;0;0.000813509;0
5308;2024-02-25 07:15:00;-0.117078969;0;-0.020660498;0
5309;2024-02-25 07:30:00;-4.886403152;0;-0.625435265;0
5310;2024-02-25 07:45:00;-10.2950899;0;-1.897686632;0
5311;2024-02-25 08:00:00;-15.98534675;0;-3.285054582;0
5312;2024-02-25 08:15:00;-36.514074;0;-6.562427594;0
5313;2024-02-25 08:30:00;-47.39607813;0;-10.48876902;0
5314;2024-02-25 08:45:00;-67.73736669;0;-14.3916806;0
5315;2024-02-25 09:00:00;-61.55455039;0;-16.16148963;0
5316;2024-02-25 09:15:00;-60.68187937;0;-15.27955372;0
5317;2024-02-25 09:30:00;-85.69319316;0;-18.29688407;0
5318;2024-02-25 09:45:00;-82.01797005;0;-20.9638954;0
5319;2024-02-25 10:00:00;-91.76380226;0;-21.72272154;0
5320;2024-02-25 10:15:00;-100.6140898;0;-24.04723651;0
5321;2024-02-25 10:30:00;-117.1036975;0;-27.21472342;0
5322;2024-02-25 10:45:00;-118.8028043;0;-29.48831273;0
5323;2024-02-25 11:00:00;-118.9381026;0;-29.71761337;0
5324;2024-02-25 11:15:00;-125.4871312;0;-30.55315423;0
5325;2024-02-25 11:30:00;-127.6500602;0;-31.64214893;0
5326;2024-02-25 11:45:00;-129.066493;0;-32.08956916;0
5327;2024-02-25 12:00:00;-126.9429994;0;-32.00118655;0
5328;2024-02-25 12:15:00;-127.9884891;0;-31.86643607;0
5329;2024-02-25 12:30:00;-126.8011642;0;-31.84870666;0
5330;2024-02-25 12:45:00;-122.7245835;0;-31.19071846;0
5331;2024-02-25 13:00:00;-132.8387001;0;-31.94541045;0
5332;2024-02-25 13:15:00;-78.7056178;0;-26.44303974;0
5333;2024-02-25 13:30:00;-68.96505121;0;-18.45883363;0
5334;2024-02-25 13:45:00;-21.09657948;0;-11.25770384;0
5335;2024-02-25 14:00:00;-32.36960235;0;-6.683272729;0
5336;2024-02-25 14:15:00;-51.81564127;0;-10.52315545;0
5337;2024-02-25 14:30:00;-30.59935203;0;-10.30187416;0
5338;2024-02-25 14:45:00;-19.20235017;0;-6.225212775;0
5339;2024-02-25 15:00:00;-24.00251734;0;-5.400608438;0
5340;2024-02-25 15:15:00;-19.35606318;0;-5.419822564;0
5341;2024-02-25 15:30:00;-18.33963271;0;-4.711961986;0
5342;2024-02-25 15:45:00;-9.023677794;0;-3.420413813;0
5343;2024-02-25 16:00:00;-12.17429601;0;-2.649746726;0
5344;2024-02-25 16:15:00;-8.320173789;0;-2.561808725;0
5345;2024-02-25 16:30:00;-5.98212659;0;-1.787787547;0
5346;2024-02-25 16:45:00;-1.567705975;0;-0.943729071;0
5347;2024-02-25 17:00:00;-0.008780653;0;-0.197060829;0
5348;2024-02-25 17:15:00;0.057462722;0;0.00080661;0
5349;2024-02-25 17:30:00;0.056633876;0;0.014262075;0
5350;2024-02-25 17:45:00;0.057141997;0;0.014221984;0
5351;2024-02-25 18:00:00;0.057835949;0;0.014372243;0
5352;2024-02-25 18:15:00;0.058396823;0;0.014529097;0
5353;2024-02-25 18:30:00;0.058788987;0;0.014648226;0
5354;2024-02-25 18:45:00;0.059140138;0;0.014741141;0
5355;2024-02-25 19:00:00;0.058705237;0;0.014730672;0
5356;2024-02-25 19:15:00;0.059039435;0;0.014718084;0
5357;2024-02-25 19:30:00;0.058368405;0;0.01467598;0
5358;2024-02-25 19:45:00;0.058383255;0;0.014593958;0
5359;2024-02-25 20:00:00;0.058162971;0;0.014568278;0
5360;2024-02-25 20:15:00;0.057669094;0;0.014479008;0
5361;2024-02-25 20:30:00;0.057856811;0;0.014440738;0
5362;2024-02-25 20:45:00;0.058142519;0;0.014499916;0
5363;2024-02-25 21:00:00;0.059012657;0;0.014644397;0
5364;2024-02-25 21:15:00;0.058231219;0;0.014655485;0
5365;2024-02-25 21:30:00;0.058167738;0;0.01454987;0
5366;2024-02-25 21:45:00;0.058379427;0;0.014568396;0
5367;2024-02-25 22:00:00;0.057824957;0;0.014525548;0
5368;2024-02-25 22:15:00;0.05734617;0;0.014396391;0
5369;2024-02-25 22:30:00;0.056881157;0;0.014278416;0
5370;2024-02-25 22:45:00;0.056991629;0;0.014234098;0
5371;2024-02-25 23:00:00;0.057166903;0;0.014269816;0
5372;2024-02-25 23:15:00;0.056584746;0;0.014218956;0
5373;2024-02-25 23:30:00;0.056830641;0;0.014176923;0
5374;2024-02-25 23:45:00;0.056980131;0;0.014226347;0
5375;2024-02-26 00:00:00;0.057128297;0;0.014263554;0
5376;2024-02-26 00:15:00;0.056533612;0;0.014207739;0
5377;2024-02-26 00:30:00;0.056224838;0;0.014094806;0
5378;2024-02-26 00:45:00;0.056653294;0;0.014109766;0
5379;2024-02-26 01:00:00;0.056559546;0;0.014151605;0
5380;2024-02-26 01:15:00;0.056843419;0;0.014175371;0
5381;2024-02-26 01:30:00;0.056578129;0;0.014177694;0
5382;2024-02-26 01:45:00;0.056604865;0;0.014147874;0
5383;2024-02-26 02:00:00;0.056624993;0;0.014153732;0
5384;2024-02-26 02:15:00;0.056764878;0;0.014173734;0
5385;2024-02-26 02:30:00;0.056487279;0;0.01415652;0
5386;2024-02-26 02:45:00;0.056854189;0;0.014167683;0
5387;2024-02-26 03:00:00;0.056656584;0;0.014188847;0
5388;2024-02-26 03:15:00;0.056806734;0;0.014182915;0
5389;2024-02-26 03:30:00;0.056655503;0;0.01418278;0
5390;2024-02-26 03:45:00;0.056399577;0;0.014131885;0
5391;2024-02-26 04:00:00;0.056155543;0;0.01406939;0
5392;2024-02-26 04:15:00;0.056372235;0;0.014065972;0
5393;2024-02-26 04:30:00;0.056792474;0;0.014145589;0
5394;2024-02-26 04:45:00;0.056581938;0;0.014171801;0
5395;2024-02-26 05:00:00;0.056218976;0;0.014100114;0
5396;2024-02-26 05:15:00;0.056130001;0;0.014043622;0
5397;2024-02-26 05:30:00;0.056591767;0;0.014090221;0
5398;2024-02-26 05:45:00;0.056306116;0;0.014112235;0
5399;2024-02-26 06:00:00;0.056108371;0;0.014051811;0
5400;2024-02-26 06:15:00;0.055825736;0;0.013991763;0
5401;2024-02-26 06:30:00;0.030444501;0;0.01078378;0
5402;2024-02-26 06:45:00;-0.742147816;0;-0.003505641;0
5403;2024-02-26 07:00:00;-2.951769949;0;-0.461739721;0
5404;2024-02-26 07:15:00;-4.861486925;0;-0.976657109;0
5405;2024-02-26 07:30:00;-7.658015283;0;-1.564937776;0
5406;2024-02-26 07:45:00;-10.42833209;0;-2.260793422;0
5407;2024-02-26 08:00:00;-11.05595654;0;-2.685536079;0
5408;2024-02-26 08:15:00;-15.80762048;0;-3.357947128;0
5409;2024-02-26 08:30:00;-14.64318928;0;-3.80635122;0
5410;2024-02-26 08:45:00;-8.862485848;0;-2.938209391;0
5411;2024-02-26 09:00:00;-10.02500407;0;-2.36093624;0
5412;2024-02-26 09:15:00;-8.920025917;0;-2.368128748;0
5413;2024-02-26 09:30:00;-10.60951009;0;-2.441192001;0
5414;2024-02-26 09:45:00;-13.95946871;0;-3.07112235;0
5415;2024-02-26 10:00:00;-18.44894172;0;-4.051051305;0
5416;2024-02-26 10:15:00;-26.51089424;0;-5.619979495;0
5417;2024-02-26 10:30:00;-27.38063458;0;-6.736441103;0
5418;2024-02-26 10:45:00;-70.688957;0;-12.25869895;0
5419;2024-02-26 11:00:00;-47.45509068;0;-14.76800596;0
5420;2024-02-26 11:15:00;-42.34765681;0;-11.22534344;0
5421;2024-02-26 11:30:00;-53.82132524;0;-12.02112276;0
5422;2024-02-26 11:45:00;-48.41960071;0;-12.78011574;0
5423;2024-02-26 12:00:00;-43.08007735;0;-11.43745976;0
5424;2024-02-26 12:15:00;-92.26155163;0;-16.91770362;0
5425;2024-02-26 12:30:00;-80.58955315;0;-21.6063881;0
5426;2024-02-26 12:45:00;-49.15058195;0;-16.21751689;0
5427;2024-02-26 13:00:00;-108.8127262;0;-19.74541352;0
5428;2024-02-26 13:15:00;-125.3925291;0;-29.27565691;0
5429;2024-02-26 13:30:00;-91.47817282;0;-27.10883774;0
5430;2024-02-26 13:45:00;-90.46545916;0;-22.742954;0
5431;2024-02-26 14:00:00;-80.17339545;0;-21.32985683;0
5432;2024-02-26 14:15:00;-83.6768869;0;-20.48128529;0
5433;2024-02-26 14:30:00;-99.86658876;0;-22.94293446;0
5434;2024-02-26 14:45:00;-86.38145404;0;-23.28100535;0
5435;2024-02-26 15:00:00;-26.28801227;0;-14.08368329;0
5436;2024-02-26 15:15:00;-24.97292398;0;-6.407617031;0
5437;2024-02-26 15:30:00;-28.6896085;0;-6.707816559;0
5438;2024-02-26 15:45:00;-36.02722682;0;-8.089604415;0
5439;2024-02-26 16:00:00;-21.07640566;0;-7.13795406;0
5440;2024-02-26 16:15:00;-9.508859859;0;-3.82315819;0
5441;2024-02-26 16:30:00;-4.057253144;0;-1.695764125;0
5442;2024-02-26 16:45:00;-1.258283115;0;-0.664442032;0
5443;2024-02-26 17:00:00;-0.326289368;0;-0.19807156;0
5444;2024-02-26 17:15:00;-0.3094643;0;-0.079469208;0
5445;2024-02-26 17:30:00;-0.309262491;0;-0.077340849;0
5446;2024-02-26 17:45:00;-0.30807207;0;-0.07716682;0
5447;2024-02-26 18:00:00;-0.307612701;0;-0.076960596;0
5448;2024-02-26 18:15:00;-0.308087164;0;-0.076962483;0
5449;2024-02-26 18:30:00;-0.308227432;0;-0.077039325;0
5450;2024-02-26 18:45:00;-0.308183963;0;-0.077051424;0
5451;2024-02-26 19:00:00;-0.307656674;0;-0.07698008;0
5452;2024-02-26 19:15:00;-0.307957504;0;-0.076951772;0
5453;2024-02-26 19:30:00;-0.307323505;0;-0.076910126;0
5454;2024-02-26 19:45:00;-0.306407972;0;-0.076716435;0
5455;2024-02-26 20:00:00;-0.306883207;0;-0.076661397;0
5456;2024-02-26 20:15:00;-0.306759396;0;-0.076705325;0
5457;2024-02-26 20:30:00;-0.307025287;0;-0.076723085;0
5458;2024-02-26 20:45:00;-0.306832802;0;-0.076732261;0
5459;2024-02-26 21:00:00;-0.306296035;0;-0.076641105;0
5460;2024-02-26 21:15:00;-0.307272844;0;-0.07669611;0
5461;2024-02-26 21:30:00;-0.307730477;0;-0.076875415;0
5462;2024-02-26 21:45:00;-0.306944965;0;-0.07683443;0
5463;2024-02-26 22:00:00;-0.306952839;0;-0.076737225;0
5464;2024-02-26 22:15:00;-0.306802481;0;-0.076719415;0
5465;2024-02-26 22:30:00;-0.307020969;0;-0.076727931;0
5466;2024-02-26 22:45:00;-0.307485082;0;-0.076813256;0
5467;2024-02-26 23:00:00;-0.307299349;0;-0.076848054;0
5468;2024-02-26 23:15:00;-0.307233405;0;-0.076816594;0
5469;2024-02-26 23:30:00;-0.307303793;0;-0.07681715;0
5470;2024-02-26 23:45:00;-0.307880981;0;-0.076898097;0
5471;2024-02-27 00:00:00;-0.30721412;0;-0.076886888;0
5472;2024-02-27 00:15:00;-0.306982441;0;-0.07677457;0
5473;2024-02-27 00:30:00;-0.306871519;0;-0.076731745;0
5474;2024-02-27 00:45:00;-0.307008465;0;-0.076734998;0
5475;2024-02-27 01:00:00;-0.307222316;0;-0.076778848;0
5476;2024-02-27 01:15:00;-0.233210201;0;-0.067554065;0
5477;2024-02-27 01:30:00;0.05698415;0;-0.017702667;0
5478;2024-02-27 01:45:00;0.05770901;0;0.014336645;0
5479;2024-02-27 02:00:00;0.05752197;0;0.014403872;0
5480;2024-02-27 02:15:00;0.057680606;0;0.014400322;0
5481;2024-02-27 02:30:00;0.057112888;0;0.014349187;0
5482;2024-02-27 02:45:00;0.057684659;0;0.014349693;0
5483;2024-02-27 03:00:00;0.057148876;0;0.014354192;0
5484;2024-02-27 03:15:00;0.058045099;0;0.014399247;0
5485;2024-02-27 03:30:00;0.058393823;0;0.014554865;0
5486;2024-02-27 03:45:00;0.058002619;0;0.014549555;0
5487;2024-02-27 04:00:00;0.057797528;0;0.014475018;0
