nv;Datetime;bystar1_P;bystar1_Q;bystar1_Ep;bystar1_Eq
9121;2024-04-05 00:30:00;0.013080693;0.002127307;0.388537863;-0.003970956
9122;2024-04-05 00:45:00;0.015360047;0.004920594;0.388616348;0.000880988
9123;2024-04-05 01:00:00;0.019898902;0.005716023;0.388780228;0.001329577
9124;2024-04-05 01:15:00;0.027302655;0.009556079;0.389056562;0.001909013
9125;2024-04-05 01:30:00;0;0.012075101;0;0.002703898
9126;2024-04-05 01:45:00;0;0.003187652;0;0.001907844
9127;2024-04-05 02:00:00;0;0.002130929;0;0.000664823
9128;2024-04-05 02:15:00;0;0.001727973;0;0.000482363
9129;2024-04-05 02:30:00;0;0.001945931;0;0.000459238
9130;2024-04-05 02:45:00;0;0.001544128;0;0.000436257
9131;2024-04-05 03:00:00;0;0.009337709;0;0.00136023
9132;2024-04-05 03:15:00;0;0.011342198;0;0.002584988
9133;2024-04-05 03:30:00;0;0.011545014;0;0.002860901
9134;2024-04-05 03:45:00;0;0.006048472;0;0.002199186
9135;2024-04-05 04:00:00;0;0.002166884;0;0.00102692
9136;2024-04-05 04:15:00;0.559974568;-1.392208506;0;-0.000270019
9137;2024-04-05 04:30:00;2.761575359;-2.757101501;0.415193741;-0.518663751
9138;2024-04-05 04:45:00;6.235074143;-3.663117429;1.124581188;-0.802527366
9139;2024-04-05 05:00:00;1.810066265;-2.77428701;1.005642551;-0.804675555
9140;2024-04-05 05:15:00;1.990547643;-2.355160414;0.475076739;-0.641180928
9141;2024-04-05 05:30:00;4.255543092;-3.817599808;0.780761342;-0.771595028
9142;2024-04-05 05:45:00;0.805975791;-2.135663365;0.63268986;-0.744157897
9143;2024-04-05 06:00:00;8.056352326;-4.079173775;1.107791015;-0.776854643
9144;2024-04-05 06:15:00;4.659061693;-2.049496399;1.589426752;-0.766083772
9145;2024-04-05 06:30:00;9.592264323;-3.227448848;1.781415752;-0.659618156
9146;2024-04-05 06:45:00;5.604866542;-3.578569951;1.899641358;-0.85075235
9147;2024-04-05 07:00:00;7.571540505;-2.810567823;1.647050881;-0.798642222
9148;2024-04-05 07:15:00;9.32238038;-2.828679116;2.111740111;-0.704905867
9149;2024-04-05 07:30:00;6.427707311;-2.895673906;1.968760961;-0.715544128
9150;2024-04-05 07:45:00;1.546275666;-2.097429545;0.996747872;-0.624137931
9151;2024-04-05 08:00:00;3.749157653;-1.828990411;0.661929165;-0.490802494
9152;2024-04-05 08:15:00;9.538582404;-1.413778844;1.660967507;-0.405346157
9153;2024-04-05 08:30:00;4.445162993;-3.032508809;1.747968175;-0.555785957
9154;2024-04-05 08:45:00;10.75071132;-3.741600343;1.899484289;-0.846763644
9155;2024-04-05 09:00:00;10.62583056;-3.640240106;2.672067735;-0.922730056
9156;2024-04-05 09:15:00;10.93513442;-3.022187939;2.695120622;-0.832803506
9157;2024-04-05 09:30:00;10.79074397;-3.010381559;2.715734799;-0.754071187
9158;2024-04-05 09:45:00;1.698307348;-1.863858104;1.561131415;-0.609279958
9159;2024-04-05 10:00:00;7.363864138;-4.243465623;1.132771436;-0.763415466
9160;2024-04-05 10:15:00;8.881491744;-3.419026127;2.030669485;-0.957811469
9161;2024-04-05 10:30:00;8.583280916;-3.671893644;2.183096582;-0.886364971
9162;2024-04-05 10:45:00;1.736043343;-2.108579209;1.289915532;-0.722559107
9163;2024-04-05 11:00:00;4.875398381;-3.056796361;0.826430215;-0.645671946
9164;2024-04-05 11:15:00;6.982895648;-3.320855299;1.482286754;-0.797206457
9165;2024-04-05 11:30:00;5.882150811;-1.973548551;1.608130807;-0.661800481
9166;2024-04-05 11:45:00;8.696866541;-3.464315818;1.822377169;-0.679733046
9167;2024-04-05 12:00:00;7.348543903;-4.72374481;2.005676305;-1.023507578
9168;2024-04-05 12:15:00;4.227260984;-3.025094734;1.446975611;-0.968604943
9169;2024-04-05 12:30:00;8.457665897;-2.908469907;1.58561586;-0.74169558
9170;2024-04-05 12:45:00;7.36689642;-2.63382336;1.97807029;-0.692786658
9171;2024-04-05 13:00:00;5.832866925;-3.151833274;1.649970418;-0.723207079
9172;2024-04-05 13:15:00;6.777663516;-4.035218595;1.576316305;-0.898381484
9173;2024-04-05 13:30:00;8.23973681;-4.291098275;1.877175041;-1.040789609
9174;2024-04-05 13:45:00;8.775602592;-4.906278577;2.126917425;-1.149672106
9175;2024-04-05 14:00:00;4.974446503;-4.089037494;1.718756137;-1.124414509
9176;2024-04-05 14:15:00;5.649469069;-4.148059675;1.327989447;-1.029637146
9177;2024-04-05 14:30:00;5.787176369;-4.64701934;1.42958068;-1.099384877
9178;2024-04-05 14:45:00;8.608930167;-4.696938115;1.799513317;-1.167994682
9179;2024-04-05 15:00:00;7.805048066;-3.734837888;2.051747279;-1.053972
9180;2024-04-05 15:15:00;7.607829078;-4.749541894;1.926609643;-1.060547473
9181;2024-04-05 15:30:00;5.635566299;-3.655797559;1.655424422;-1.050667432
9182;2024-04-05 15:45:00;1.255224629;-2.47102287;0.861348866;-0.765852554
9183;2024-04-05 16:00:00;1.235387347;-2.593527773;0.311326497;-0.63306883
9184;2024-04-05 16:15:00;6.902440874;-3.755458279;1.017228528;-0.793623257
9185;2024-04-05 16:30:00;8.437495607;-4.769228302;1.91749206;-1.065585823
9186;2024-04-05 16:45:00;8.865388855;-4.652424078;2.162860558;-1.177706548
9187;2024-04-05 17:00:00;5.472233386;-3.714582991;1.79220278;-1.045875884
9188;2024-04-05 17:15:00;1.268528757;-2.43575977;0.842595268;-0.768792845
9189;2024-04-05 17:30:00;5.623370025;-4.41996187;0.861487348;-0.856965205
9190;2024-04-05 17:45:00;11.34337679;-6.036294107;2.120843352;-1.307031997
9191;2024-04-05 18:00:00;8.220873684;-4.905844752;2.445531309;-1.367767357
9192;2024-04-05 18:15:00;1.979519093;-2.985673943;1.275049097;-0.986439837
9193;2024-04-05 18:30:00;1.228609437;-2.626010381;0.401016066;-0.70146054
9194;2024-04-05 18:45:00;8.40787777;-5.427245508;1.204560901;-1.006656986
9195;2024-04-05 19:00:00;7.042356675;-4.995458438;1.931279306;-1.302837993
9196;2024-04-05 19:15:00;1.217862134;-2.480145486;1.032527351;-0.93445049
9197;2024-04-05 19:30:00;10.74231625;-6.736660186;1.495022299;-1.152100709
9198;2024-04-05 19:45:00;8.718687813;-5.74449565;2.432625508;-1.56014448
9199;2024-04-05 20:00:00;1.202468883;-2.582889566;1.240144587;-1.040923152
9200;2024-04-05 20:15:00;1.226784517;-2.509852629;0.303656675;-0.636592774
9201;2024-04-05 20:30:00;3.795859912;-2.779025548;0.627830554;-0.661109772
9202;2024-04-05 20:45:00;1.209946942;-2.603047278;0.625725857;-0.672759103
9203;2024-04-05 21:00:00;2.511781875;-2.524920964;0.465216102;-0.64099603
9204;2024-04-05 21:15:00;6.618068447;-4.959885309;1.14123129;-0.935600784
9205;2024-04-05 21:30:00;5.573408838;-4.58686355;1.523934661;-1.193343607
9206;2024-04-05 21:45:00;4.560204331;-2.07519442;1.266701646;-0.832757246
9207;2024-04-05 22:00:00;3.158357049;-3.090929791;0.964820172;-0.645765526
9208;2024-04-05 22:15:00;8.68111218;-4.544840306;1.479933654;-0.954471262
9209;2024-04-05 22:30:00;8.304946445;-5.475485127;2.123257328;-1.252540679
9210;2024-04-05 22:45:00;4.396961887;-3.81073941;1.587738541;-1.160778067
9211;2024-04-05 23:00:00;1.422893748;-2.573683319;0.727481954;-0.798052841
9212;2024-04-05 23:15:00;8.240120403;-3.760078497;1.207876769;-0.791720227
9213;2024-04-05 23:30:00;11.76771612;-3.883682377;2.500979566;-0.955470109
9214;2024-04-05 23:45:00;11.98053039;-3.346477817;2.968530814;-0.903770024
9215;2024-04-06 00:00:00;12.91093091;-3.218603561;3.111432663;-0.820635172
9216;2024-04-06 00:15:00;0.562987749;-0.884039499;1.684239833;-0.512830383
9217;2024-04-06 00:30:00;0.456753156;-0.574188595;0.127467613;-0.182278512
9218;2024-04-06 00:45:00;0.45712716;-0.58151321;0.11423504;-0.144462726
9219;2024-04-06 01:00:00;0.45636982;-0.403956101;0.114187122;-0.123183664
9220;2024-04-06 01:15:00;0.307100155;-0.190314235;0.095433747;-0.074283792
9221;2024-04-06 01:30:00;0.272663561;0.002069113;0.095468323;-0.023277564
9222;2024-04-06 01:45:00;0.242406863;0.00408094;0.09560308;0.000768757
9223;2024-04-06 02:00:00;0.216104114;0.00570175;0.095884559;0.001222836
9224;2024-04-06 02:15:00;0.193529365;0.00065843;0.096359301;0.000795022
9225;2024-04-06 02:30:00;0;0.000724041;0;0.000172809
9226;2024-04-06 02:45:00;0;0.002950361;0;0.0004593
9227;2024-04-06 03:00:00;0;0.000974781;0;0.000490643
9228;2024-04-06 03:15:00;0;0.000678772;0;0.000206694
9229;2024-04-06 03:30:00;0;0.004844762;0;0.000690442
9230;2024-04-06 03:45:00;0;0.009092934;0;0.001742212
9231;2024-04-06 04:00:00;0;0.004023435;0;0.001639546
9232;2024-04-06 04:15:00;0.120025568;-0.22161611;0;-0.000484994
9233;2024-04-06 04:30:00;0.81603988;-2.211208433;0.117008181;-0.304103068
9234;2024-04-06 04:45:00;6.73037525;-5.417496549;0.943301891;-0.953588123
9235;2024-04-06 05:00:00;0.831612292;-2.078497699;0.945248443;-0.936999281
9236;2024-04-06 05:15:00;6.970910581;-4.890037617;0.975315359;-0.871066914
9237;2024-04-06 05:30:00;5.452402909;-2.153381896;1.552914186;-0.880427439
9238;2024-04-06 05:45:00;1.014551731;-2.148403507;0.80836933;-0.537723175
9239;2024-04-06 06:00:00;3.084919205;-2.182614041;0.512433867;-0.541377194
9240;2024-04-06 06:15:00;1.732973635;-2.242125397;0.602236605;-0.55309243
9241;2024-04-06 06:30:00;1.912770354;-2.305029916;0.455717999;-0.568394414
9242;2024-04-06 06:45:00;4.669636536;-2.548077655;0.822800861;-0.606638446
9243;2024-04-06 07:00:00;0.948480108;-2.141362178;0.702264581;-0.586179979
9244;2024-04-06 07:15:00;7.319301701;-4.03075215;1.033472726;-0.771514291
9245;2024-04-06 07:30:00;8.661112827;-4.18760664;1.997551816;-1.027294849
9246;2024-04-06 07:45:00;6.162861429;-3.977284633;1.852996782;-1.020611409
9247;2024-04-06 08:00:00;9.661736695;-5.722550072;1.978074766;-1.212479338
9248;2024-04-06 08:15:00;8.020519539;-3.806479629;2.210282029;-1.191128713
9249;2024-04-06 08:30:00;9.604749821;-6.280980899;2.20315867;-1.260932566
9250;2024-04-06 08:45:00;9.7890193;-4.430134752;2.42422114;-1.338889456
9251;2024-04-06 09:00:00;8.941608338;-3.171453301;2.341328455;-0.950198507
9252;2024-04-06 09:15:00;8.911927999;-4.024390082;2.231692042;-0.899480423
9253;2024-04-06 09:30:00;3.551164239;-2.710687488;1.55788653;-0.841884696
9254;2024-04-06 09:45:00;1.587848861;-2.290574073;0.642376638;-0.625157695
9255;2024-04-06 10:00:00;9.608606645;-3.247730503;1.399556938;-0.692288072
9256;2024-04-06 10:15:00;9.264177645;-2.562892982;2.359098036;-0.726327936
9257;2024-04-06 10:30:00;4.090324242;-2.433264763;1.669312736;-0.624519718
9258;2024-04-06 10:45:00;6.919052126;-2.889225787;1.376172046;-0.665311319
9259;2024-04-06 11:00:00;8.257571574;-2.819724567;1.897077962;-0.713618794
9260;2024-04-06 11:15:00;8.05598586;-3.177226668;2.039194679;-0.749618904
9261;2024-04-06 11:30:00;8.93157881;-1.805849669;2.123445584;-0.622884542
9262;2024-04-06 11:45:00;5.289685525;-1.492202688;1.777658042;-0.412256545
9263;2024-04-06 12:00:00;5.842111264;-1.300023317;1.391474599;-0.349028251
9264;2024-04-06 12:15:00;5.613666522;0.002461749;1.329346719;-0.161888641
9265;2024-04-06 12:30:00;5.01140311;0.00202307;1.277816532;0.000560602
9266;2024-04-06 12:45:00;4.159927252;0.00161265;1.236005947;0.000454465
9267;2024-04-06 13:00:00;3.183845171;0.001816422;1.203036877;0.000428634
9268;2024-04-06 13:15:00;0;0.001931356;0;0.000468472
9269;2024-04-06 13:30:00;0;0.001814256;0;0.000468201
9270;2024-04-06 13:45:00;0;0.0032327;0;0.000630869
9271;2024-04-06 14:00:00;0.525579077;-0.524547323;0;-0.000399137
9272;2024-04-06 14:15:00;8.595069832;-1.714894861;1.140081114;-0.279930273
9273;2024-04-06 14:30:00;5.329693664;-1.764830368;1.740595437;-0.434965654
9274;2024-04-06 14:45:00;9.249064857;-1.979759178;1.822344815;-0.468073693
9275;2024-04-06 15:00:00;8.958258797;-1.975105917;2.275915457;-0.494358137
9276;2024-04-06 15:15:00;5.454055382;-2.111491158;1.801539272;-0.510824634
9277;2024-04-06 15:30:00;3.339580428;-2.072249161;1.099204476;-0.52296754
9278;2024-04-06 15:45:00;2.0445861;-2.115235118;0.673020816;-0.523435535
9279;2024-04-06 16:00:00;1.562894224;-2.075727357;0.45093504;-0.523870309
9280;2024-04-06 16:15:00;1.265337529;-2.151929494;0.353528969;-0.528457106
9281;2024-04-06 16:30:00;2.270084397;-2.514029676;0.441927741;-0.583244896
9282;2024-04-06 16:45:00;2.342236708;-2.287702549;0.576540138;-0.600216528
9283;2024-04-06 17:00:00;3.534933801;-2.701381631;0.734646314;-0.623635522
9284;2024-04-06 17:15:00;6.144900934;-3.240050747;1.209979342;-0.742679047
9285;2024-04-06 17:30:00;4.115961884;-3.560974079;1.282607852;-0.850128103
9286;2024-04-06 17:45:00;6.278895223;-5.131646128;1.299357138;-1.086577526
9287;2024-04-06 18:00:00;6.925332451;-2.60871031;1.650528459;-0.967544555
9288;2024-04-06 18:15:00;6.535728464;-1.848995626;1.682632614;-0.557213242
9289;2024-04-06 18:30:00;7.343778488;-2.4612448;1.734938369;-0.538780053
9290;2024-04-06 18:45:00;11.32297536;-2.458124901;2.333344231;-0.614921213
9291;2024-04-06 19:00:00;11.1940963;-2.574564543;2.814633958;-0.629086181
9292;2024-04-06 19:15:00;11.35573246;-2.179237862;2.818728595;-0.594225301
9293;2024-04-06 19:30:00;5.150533585;-2.159264175;2.063283255;-0.542312755
9294;2024-04-06 19:45:00;14.25536734;-0.839670099;2.425737615;-0.374866784
9295;2024-04-06 20:00:00;9.579868001;-1.638869213;2.979404418;-0.309817414
9296;2024-04-06 20:15:00;12.40413611;-2.455711633;2.748000514;-0.511822606
9297;2024-04-06 20:30:00;7.440821644;-2.46176181;2.480619719;-0.61468418
9298;2024-04-06 20:45:00;6.352747787;-2.741257097;1.724196179;-0.650377363
9299;2024-04-06 21:00:00;6.681216999;-2.751360647;1.629245598;-0.686577218
9300;2024-04-06 21:15:00;0.8772985;-2.251042486;0.944814437;-0.625300392
9301;2024-04-06 21:30:00;8.840889714;-2.031749203;1.214773527;-0.535348961
9302;2024-04-06 21:45:00;1.662320436;-2.239176057;1.312901269;-0.533865657
9303;2024-04-06 22:00:00;3.911961628;-1.800044329;0.696785258;-0.504902548
9304;2024-04-06 22:15:00;3.915301731;0.001531397;0.699002511;-0.224623017
9305;2024-04-06 22:30:00;3.918190319;0.001785534;0.705452701;0.000414616
9306;2024-04-06 22:45:00;3.920660839;0.001585953;0.715833476;0.000421436
9307;2024-04-06 23:00:00;3.922746741;0.003652906;0.729842483;0.000654857
9308;2024-04-06 23:15:00;0;0.005879949;0;0.001191607
9309;2024-04-06 23:30:00;0;0.001117487;0;0.000874679
9310;2024-04-06 23:45:00;0;0.001584898;0;0.000337798
9311;2024-04-07 00:00:00;0;0.001629917;0;0.000401852
9312;2024-04-07 00:15:00;0;0.002220636;0;0.000481319
9313;2024-04-07 00:30:00;0;0.000138351;0;0.000294873
9314;2024-04-07 00:45:00;0;0.001193427;0;0.000166472
9315;2024-04-07 01:00:00;0;0.000401401;0;0.000199353
9316;2024-04-07 01:15:00;0;0.000598551;0;0.000124994
9317;2024-04-07 01:30:00;0;0.000486873;0;0.000135678
9318;2024-04-07 01:45:00;0;0.000602504;0;0.000136172
9319;2024-04-07 02:00:00;0;0.000939917;0;0.000192803
9320;2024-04-07 02:15:00;0;0.001009536;0;0.000243682
9321;2024-04-07 02:30:00;0;0.001307444;0;0.000289623
9322;2024-04-07 02:45:00;0;0.000629619;0;0.000242133
9323;2024-04-07 03:00:00;0;0.003949795;0;0.000572427
9324;2024-04-07 03:15:00;0;0.009030287;0;0.00162251
9325;2024-04-07 03:30:00;0;0.00565727;0;0.001835945
9326;2024-04-07 03:45:00;0;0.00335295;0;0.001126278
9327;2024-04-07 04:00:00;0;0.000244272;0;0.000449653
9328;2024-04-07 04:15:00;0;0.000614002;0;0.000107284
9329;2024-04-07 04:30:00;0;0.000602739;0;0.000152093
9330;2024-04-07 04:45:00;0;0.000639986;0;0.000155341
9331;2024-04-07 05:00:00;0;0.000639116;0;0.000159888
9332;2024-04-07 05:15:00;3.947729264;-1.118379675;0;-7.98E-05
9333;2024-04-07 05:30:00;7.068900854;-2.303231831;1.377078765;-0.427701438
9334;2024-04-07 05:45:00;1.610148862;-2.287937489;1.084881215;-0.573896165
9335;2024-04-07 06:00:00;4.033884974;-1.75269614;0.70550423;-0.505079204
9336;2024-04-07 06:15:00;3.74741072;-1.909058875;0.972661962;-0.457719377
9337;2024-04-07 06:30:00;0.814414875;-2.171549291;0.570228199;-0.510076021
9338;2024-04-07 06:45:00;8.780868602;-2.599412294;1.199410435;-0.596370198
9339;2024-04-07 07:00:00;2.9757693;-2.218038534;1.469579738;-0.602181353
9340;2024-04-07 07:15:00;2.138067637;-2.290037206;0.639229617;-0.563509467
9341;2024-04-07 07:30:00;0.762615802;-2.266087902;0.36258543;-0.569515639
9342;2024-04-07 07:45:00;1.022138827;-2.014315244;0.223094329;-0.535050393
9343;2024-04-07 08:00:00;5.973379426;-2.658095276;0.874439782;-0.584051315
9344;2024-04-07 08:15:00;7.979285098;-2.812907115;1.744083066;-0.683875299
9345;2024-04-07 08:30:00;2.35861377;-2.245909434;1.292237358;-0.632352069
9346;2024-04-07 08:45:00;7.395095113;-3.622338239;1.21921361;-0.733530959
9347;2024-04-07 09:00:00;7.976874763;-3.53642769;1.921496235;-0.894845741
9348;2024-04-07 09:15:00;7.203551804;-3.356282429;1.897553321;-0.861588765
9349;2024-04-07 09:30:00;2.724915791;-2.174008306;1.241058449;-0.691286342
9350;2024-04-07 09:45:00;4.181722943;-3.141227446;0.863329842;-0.664404469
9351;2024-04-07 10:00:00;0.756041425;-2.393083709;0.617220546;-0.691788894
9352;2024-04-07 10:15:00;0.753933732;-2.228860633;0.188746895;-0.577743043
9353;2024-04-07 10:30:00;0.813758579;-2.198295835;0.195961539;-0.553394558
9354;2024-04-07 10:45:00;4.399516277;-1.512147754;0.651659357;-0.463805449
9355;2024-04-07 11:00:00;0.887583596;-1.953136424;0.660887484;-0.433160522
9356;2024-04-07 11:15:00;6.550070722;-2.390955646;0.92970679;-0.543011509
9357;2024-04-07 11:30:00;0.892794892;-2.020151374;0.930358202;-0.551388377
9358;2024-04-07 11:45:00;8.183701573;-2.923644513;1.134562058;-0.617974486
9359;2024-04-07 12:00:00;4.290415756;-1.612017528;1.559264666;-0.566957755
9360;2024-04-07 12:15:00;4.686320683;-1.941338014;1.122092055;-0.444169443
9361;2024-04-07 12:30:00;9.82350979;-1.036518712;1.813728809;-0.372232091
9362;2024-04-07 12:45:00;1.28474337;-2.037551112;1.388531645;-0.384258728
9363;2024-04-07 13:00:00;12.32151509;-0.812299956;1.700782308;-0.356231383
9364;2024-04-07 13:15:00;7.863279444;-1.109599378;2.523099317;-0.240237417
9365;2024-04-07 13:30:00;1.204367245;-2.038950811;1.133455836;-0.393568774
9366;2024-04-07 13:45:00;6.325119448;-1.884214861;0.941185837;-0.490395709
9367;2024-04-07 14:00:00;9.235370492;-1.640111323;1.945061243;-0.440540773
9368;2024-04-07 14:15:00;9.042675755;-2.614042878;2.284755781;-0.531769275
9369;2024-04-07 14:30:00;2.835230047;-1.724331332;1.484738225;-0.542296776
9370;2024-04-07 14:45:00;1.460985065;-2.443424059;0.537026889;-0.520969424
9371;2024-04-07 15:00:00;2.271018933;-2.185632361;0.4665005;-0.578632052
9372;2024-04-07 15:15:00;3.775783644;-1.636302554;0.755850322;-0.477741864
9373;2024-04-07 15:30:00;5.433721331;-2.221192464;1.151188122;-0.482186877
9374;2024-04-07 15:45:00;4.768236761;-3.167505733;1.275244762;-0.673587275
9375;2024-04-07 16:00:00;4.309634666;-3.816232643;1.134733928;-0.872967297
9376;2024-04-07 16:15:00;6.39534936;-1.918227972;1.338123003;-0.716807577
9377;2024-04-07 16:30:00;1.493582409;-2.091299341;0.986116471;-0.501190914
9378;2024-04-07 16:45:00;1.749853107;-2.140334131;0.405429439;-0.528954184
9379;2024-04-07 17:00:00;0.537274059;-2.119363285;0.285890896;-0.532462177
9380;2024-04-07 17:15:00;0.555173455;-2.14763241;0.136555939;-0.533374462
9381;2024-04-07 17:30:00;0.796816715;-2.158676564;0.168998771;-0.538288622
9382;2024-04-07 17:45:00;4.101132124;-2.570509517;0.612243605;-0.59114826
9383;2024-04-07 18:00:00;2.900988463;-1.831145752;0.875265073;-0.550206909
9384;2024-04-07 18:15:00;2.972336797;-2.064947747;0.734165658;-0.487011687
9385;2024-04-07 18:30:00;5.206551396;-2.04971166;1.022361024;-0.514332426
9386;2024-04-07 18:45:00;2.597906193;-1.636539515;0.975557199;-0.460781397
9387;2024-04-07 19:00:00;0.823331556;-2.189288934;0.427654719;-0.478228556
9388;2024-04-07 19:15:00;8.228688323;-1.816268389;1.131502485;-0.500694665
9389;2024-04-07 19:30:00;10.72158575;-2.050049425;2.36878426;-0.483289727
9390;2024-04-07 19:45:00;8.740679369;-1.975379983;2.43278314;-0.503178676
9391;2024-04-07 20:00:00;0.325053492;-0.517972221;1.133216608;-0.311669026
9392;2024-04-07 20:15:00;0.313476358;0.008698241;1.065038447;-0.062607881
9393;2024-04-07 20:30:00;0.302463307;0.008443409;0.999981802;0.002142706
9394;2024-04-07 20:45:00;0.29200026;0.008618164;0.937973855;0.002132697
9395;2024-04-07 21:00:00;0.28207314;0.008512119;0.878941785;0.002141285
9396;2024-04-07 21:15:00;0;0.008540203;0;0.00213154
9397;2024-04-07 21:30:00;0;0.00846135;0;0.002125194
9398;2024-04-07 21:45:00;0;0.008142592;0;0.002075493
9399;2024-04-07 22:00:00;0;0.00824954;0;0.002049017
9400;2024-04-07 22:15:00;0;0.008224378;0;0.00205924
9401;2024-04-07 22:30:00;0;0.008365419;0;0.002073725
9402;2024-04-07 22:45:00;0;0.008781968;0;0.002143423
9403;2024-04-07 23:00:00;0;0.008436941;0;0.002152364
9404;2024-04-07 23:15:00;0;0.008341776;0;0.00209734
9405;2024-04-07 23:30:00;0;0.008361558;0;0.002087917
9406;2024-04-07 23:45:00;0;0.008443964;0;0.00210069
9407;2024-04-08 00:00:00;0;0.008616216;0;0.002132523
9408;2024-04-08 00:15:00;0;0.008391266;0;0.002125935
9409;2024-04-08 00:30:00;0;0.008670468;0;0.002132717
9410;2024-04-08 00:45:00;0;0.008220755;0;0.002111403
9411;2024-04-08 01:00:00;0;0.008554493;0;0.002096906
9412;2024-04-08 01:15:00;0;0.009198067;0;0.00221907
9413;2024-04-08 01:30:00;0;0.011029801;0;0.002528484
9414;2024-04-08 01:45:00;0;0.01135268;0;0.00279781
9415;2024-04-08 02:00:00;0;0.011127058;0;0.002809967
9416;2024-04-08 02:15:00;0;0.011170031;0;0.002787136
9417;2024-04-08 02:30:00;0;0.010857303;0;0.002753417
9418;2024-04-08 02:45:00;0;0.011433661;0;0.002786371
9419;2024-04-08 03:00:00;0;0.011060851;0;0.002811814
9420;2024-04-08 03:15:00;0;0.01103027;0;0.00276139
9421;2024-04-08 03:30:00;0;0.011192284;0;0.002777819
9422;2024-04-08 03:45:00;0;0.011209963;0;0.002800281
9423;2024-04-08 04:00:00;0;0.011099507;0;0.002788684
9424;2024-04-08 04:15:00;0;0.011138055;0;0.002779695
9425;2024-04-08 04:30:00;0;0.011218488;0;0.002794568
9426;2024-04-08 04:45:00;0;0.011066065;0;0.002785569
9427;2024-04-08 05:00:00;0;0.010943579;0;0.002751206
9428;2024-04-08 05:15:00;0;0.011123856;0;0.002758429
9429;2024-04-08 05:30:00;0;0.010846624;0;0.00274631
9430;2024-04-08 05:45:00;0;0.010752633;0;0.002699907
9431;2024-04-08 06:00:00;0.16285985;-0.448367767;0;-0.001281122
9432;2024-04-08 06:15:00;0.807559353;-2.172106366;0.1213024;-0.327559267
9433;2024-04-08 06:30:00;0.760592574;-2.19733408;0.196018991;-0.546180056
9434;2024-04-08 06:45:00;2.875422862;-1.920109915;0.454501929;-0.514680499
9435;2024-04-08 07:00:00;0.77366807;-2.176790263;0.456136366;-0.512112522
9436;2024-04-08 07:15:00;0.772906151;-2.176777712;0.456136001;-0.510743591
9437;2024-04-08 07:30:00;0.772146339;-2.176740103;0.456134907;-0.509376356
9438;2024-04-08 07:45:00;0.771388632;-2.176677508;0.456133085;-0.508010816
9439;2024-04-08 08:00:00;0.770633025;-2.176589996;0.456130539;-0.506646972
9440;2024-04-08 08:15:00;0;0;0;0
9441;2024-04-08 08:30:00;0;0;0;0
9442;2024-04-08 08:45:00;0;0;0;0
9443;2024-04-08 09:00:00;0;0;0;0
9444;2024-04-08 09:15:00;0;0;0;0
9445;2024-04-08 09:30:00;0;0;0;0
9446;2024-04-08 09:45:00;0;0;0;0
9447;2024-04-08 10:00:00;0;0;0;0
9448;2024-04-08 10:15:00;0;0;0;0
9449;2024-04-08 10:30:00;0;0;0;0
9450;2024-04-08 10:45:00;0;0;0;0
9451;2024-04-08 11:00:00;0;0;0;0
9452;2024-04-08 11:15:00;0;0;0;0
9453;2024-04-08 11:30:00;0;0;0;0
9454;2024-04-08 11:45:00;0;0;0;0
9455;2024-04-08 12:00:00;0;0;0;0
9456;2024-04-08 12:15:00;0;0;0;0
9457;2024-04-08 12:30:00;0;0;0;0
9458;2024-04-08 12:45:00;0;0;0;0
9459;2024-04-08 13:00:00;0;0;0;0
9460;2024-04-08 13:15:00;0;0;0;0
9461;2024-04-08 13:30:00;0;0;0;0
9462;2024-04-08 13:45:00;0;0;0;0
9463;2024-04-08 14:00:00;0;0;0;0
9464;2024-04-08 14:15:00;0;0;0;0
9465;2024-04-08 14:30:00;0;0;0;0
9466;2024-04-08 14:45:00;0;0;0;0
9467;2024-04-08 15:00:00;0;0;0;0
9468;2024-04-08 15:15:00;0;0;0;0
9469;2024-04-08 15:30:00;0;0;0;0
9470;2024-04-08 15:45:00;0;0;0;0
9471;2024-04-08 16:00:00;0;0;0;0
9472;2024-04-08 16:15:00;0;0;0;0
9473;2024-04-08 16:30:00;0;0;0;0
9474;2024-04-08 16:45:00;0;0;0;0
9475;2024-04-08 17:00:00;0;0;0;0
9476;2024-04-08 17:15:00;0;0;0;0
9477;2024-04-08 17:30:00;0;0;0;0
9478;2024-04-08 17:45:00;0;0;0;0
9479;2024-04-08 18:00:00;0;0;0;0
9480;2024-04-08 18:15:00;0;0;0;0
9481;2024-04-08 18:30:00;0;0;0;0
9482;2024-04-08 18:45:00;0;0;0;0
9483;2024-04-08 19:00:00;0;0;0;0
9484;2024-04-08 19:15:00;0;0;0;0
9485;2024-04-08 19:30:00;0;0;0;0
9486;2024-04-08 19:45:00;0;0;0;0
9487;2024-04-08 20:00:00;0;0;0;0
9488;2024-04-08 20:15:00;0;0;0;0
9489;2024-04-08 20:30:00;0;0;0;0
9490;2024-04-08 20:45:00;0;0;0;0
9491;2024-04-08 21:00:00;0;0;0;0
9492;2024-04-08 21:15:00;0;0;0;0
9493;2024-04-08 21:30:00;0;0;0;0
9494;2024-04-08 21:45:00;0;0;0;0
9495;2024-04-08 22:00:00;0;0;0;0
9496;2024-04-08 22:15:00;0;0;0;0
9497;2024-04-08 22:30:00;0;0;0;0
9498;2024-04-08 22:45:00;0;0;0;0
