nv;Datetime;SOC;SOC_Ep
15547;2024-06-10 23:00:00;26.20000076;46.53120135
15548;2024-06-10 23:15:00;26;46.176
15549;2024-06-10 23:30:00;26.63333384;47.3008009
15550;2024-06-10 23:45:00;26.89999962;47.77439932
15551;2024-06-11 00:00:00;27.29999924;48.48479865
15552;2024-06-11 00:15:00;27.29999924;48.48479865
15553;2024-06-11 00:30:00;26.89999962;47.77439932
15554;2024-06-11 00:45:00;26.56666692;47.18240045
15555;2024-06-11 01:00:00;26.20000076;46.53120135
15556;2024-06-11 01:15:00;26;46.176
15557;2024-06-11 01:30:00;26.5;47.064
15558;2024-06-11 01:45:00;26.89999962;47.77439932
15559;2024-06-11 02:00:00;27.29999924;48.48479865
15560;2024-06-11 02:15:00;27.29999924;48.48479865
15561;2024-06-11 02:30:00;26.89999962;47.77439932
15562;2024-06-11 02:45:00;26.5;47.064
15563;2024-06-11 03:00:00;26.20000076;46.53120135
15564;2024-06-11 03:15:00;26;46.176
15565;2024-06-11 03:30:00;26.5;47.064
15566;2024-06-11 03:45:00;27.10000038;48.12960068
15567;2024-06-11 04:00:00;27.5;48.84
15568;2024-06-11 04:15:00;27.29999924;48.48479865
15569;2024-06-11 04:30:00;27.10000038;48.12960068
15570;2024-06-11 04:45:00;26.70000076;47.41920135
15571;2024-06-11 05:00:00;26.46666654;47.00479977
15572;2024-06-11 05:15:00;26.10000038;46.35360068
15573;2024-06-11 05:30:00;26.5;47.064
15574;2024-06-11 05:45:00;24.60000038;43.68960068
15575;2024-06-11 06:00:00;24.79999924;44.04479865
15576;2024-06-11 06:15:00;24.79999924;44.04479865
15577;2024-06-11 06:30:00;24.39999962;43.33439932
15578;2024-06-11 06:45:00;24.20000076;42.97920135
15579;2024-06-11 07:00:00;23.79999924;42.26879865
15580;2024-06-11 07:15:00;23.20000076;41.20320135
15581;2024-06-11 07:30:00;22.79999924;40.49279865
15582;2024-06-11 07:45:00;22.60000038;40.13760068
15583;2024-06-11 08:00:00;22.20000076;39.42720135
15584;2024-06-11 08:15:00;23.10000038;41.02560068
15585;2024-06-11 08:30:00;24.53333346;43.57120023
15586;2024-06-11 08:45:00;26;46.176
15587;2024-06-11 09:00:00;27.53333346;48.89920023
15588;2024-06-11 09:15:00;28.03333346;49.78720023
15589;2024-06-11 09:30:00;27.66666667;49.136
15590;2024-06-11 09:45:00;27.20000076;48.30720135
15591;2024-06-11 10:00:00;26.79999924;47.59679865
15592;2024-06-11 10:15:00;26.39999962;46.88639932
15593;2024-06-11 10:30:00;26.20000076;46.53120135
15594;2024-06-11 10:45:00;25.79999924;45.82079865
15595;2024-06-11 11:00:00;25.52000008;45.32352014
15596;2024-06-11 11:15:00;24.89999962;44.22239932
15597;2024-06-11 11:30:00;24.46666654;43.45279977
15598;2024-06-11 11:45:00;24;42.624
15599;2024-06-11 12:00:00;23.5;41.736
15600;2024-06-11 12:15:00;19.70000076;34.98720135
15601;2024-06-11 12:30:00;19.29999924;34.27679865
15602;2024-06-11 12:45:00;19;33.744
15603;2024-06-11 13:00:00;18.70000076;33.21120135
15604;2024-06-11 13:15:00;18.29999924;32.50079865
15605;2024-06-11 13:30:00;17.89999962;31.79039932
15606;2024-06-11 13:45:00;17.5;31.08
15607;2024-06-11 14:00:00;17.16666667;30.488
15608;2024-06-11 14:15:00;16.89999962;30.01439932
15609;2024-06-11 14:30:00;16.5;29.304
15610;2024-06-11 14:45:00;16.10000038;28.59360068
15611;2024-06-11 15:00:00;15.72857135;27.93394271
15612;2024-06-11 15:15:00;15.5;27.528
15613;2024-06-11 15:30:00;4.699999809;8.347199661
15614;2024-06-11 15:45:00;4.699999809;8.347199661
15615;2024-06-11 16:00:00;4.699999809;8.347199661
15616;2024-06-11 16:15:00;4.699999809;8.347199661
15617;2024-06-11 16:30:00;4.699999809;8.347199661
15618;2024-06-11 16:45:00;4.699999809;8.347199661
15619;2024-06-11 17:00:00;4.699999809;8.347199661
15620;2024-06-11 17:15:00;4.699999809;8.347199661
15621;2024-06-11 17:30:00;4.699999809;8.347199661
15622;2024-06-11 17:45:00;4.699999809;8.347199661
15623;2024-06-11 18:00:00;4.699999809;8.347199661
15624;2024-06-11 18:15:00;4.699999809;8.347199661
15625;2024-06-11 18:30:00;4.699999809;8.347199661
15626;2024-06-11 18:45:00;4.699999809;8.347199661
15627;2024-06-11 19:00:00;4.699999809;8.347199661
15628;2024-06-11 19:15:00;4.699999809;8.347199661
15629;2024-06-11 19:30:00;4.699999809;8.347199661
15630;2024-06-11 19:45:00;4.699999809;8.347199661
15631;2024-06-11 20:00:00;4.699999809;8.347199661
15632;2024-06-11 20:15:00;4.699999809;8.347199661
15633;2024-06-11 20:30:00;4.699999809;8.347199661
15634;2024-06-11 20:45:00;4.699999809;8.347199661
15635;2024-06-11 21:00:00;4.699999809;8.347199661
15636;2024-06-11 21:15:00;4.699999809;8.347199661
15637;2024-06-11 21:30:00;4.699999809;8.347199661
15638;2024-06-11 21:45:00;4.699999809;8.347199661
15639;2024-06-11 22:00:00;4.699999809;8.347199661
15640;2024-06-11 22:15:00;4.699999809;8.347199661
15641;2024-06-11 22:30:00;4.699999809;8.347199661
15642;2024-06-11 22:45:00;4.699999809;8.347199661
15643;2024-06-11 23:00:00;4.699999809;8.347199661
15644;2024-06-11 23:15:00;4.699999809;8.347199661
15645;2024-06-11 23:30:00;4.699999809;8.347199661
15646;2024-06-11 23:45:00;4.699999809;8.347199661
15647;2024-06-12 00:00:00;4.699999809;8.347199661
15648;2024-06-12 00:15:00;4.699999809;8.347199661
15649;2024-06-12 00:30:00;4.699999809;8.347199661
15650;2024-06-12 00:45:00;4.699999809;8.347199661
15651;2024-06-12 01:00:00;4.699999809;8.347199661
15652;2024-06-12 01:15:00;5.300000032;9.412800056
15653;2024-06-12 01:30:00;11.4000001;20.24640017
15654;2024-06-12 01:45:00;17.56666692;31.19840045
15655;2024-06-12 02:00:00;23.43333308;41.61759955
15656;2024-06-12 02:15:00;23.70000076;42.09120135
15657;2024-06-12 02:30:00;23.70000076;42.09120135
15658;2024-06-12 02:45:00;23.70000076;42.09120135
15659;2024-06-12 03:00:00;23.70000076;42.09120135
15660;2024-06-12 03:15:00;24.54999987;43.60079977
15661;2024-06-12 03:30:00;26.20000076;46.53120135
15662;2024-06-12 03:45:00;27.39999962;48.66239932
15663;2024-06-12 04:00:00;28.5;50.616
15664;2024-06-12 04:15:00;28.5;50.616
15665;2024-06-12 04:30:00;28.5;50.616
15666;2024-06-12 04:45:00;28.5;50.616
15667;2024-06-12 05:00:00;28.5;50.616
15668;2024-06-12 05:15:00;28.5;50.616
15669;2024-06-12 05:30:00;28.5;50.616
15670;2024-06-12 05:45:00;28.89999962;51.32639932
15671;2024-06-12 06:00:00;28.89999962;51.32639932
15672;2024-06-12 06:15:00;28.89999962;51.32639932
15673;2024-06-12 06:30:00;28.89999962;51.32639932
15674;2024-06-12 06:45:00;28.89999962;51.32639932
15675;2024-06-12 07:00:00;28.89999962;51.32639932
15676;2024-06-12 07:15:00;29;51.504
15677;2024-06-12 07:30:00;29;51.504
15678;2024-06-12 07:45:00;29;51.504
15679;2024-06-12 08:00:00;29;51.504
15680;2024-06-12 08:15:00;29;51.504
15681;2024-06-12 08:30:00;29;51.504
15682;2024-06-12 08:45:00;29;51.504
15683;2024-06-12 09:00:00;29;51.504
15684;2024-06-12 09:15:00;29.5;52.392
15685;2024-06-12 09:30:00;29.5;52.392
15686;2024-06-12 09:45:00;30.56666692;54.28640045
15687;2024-06-12 10:00:00;31.81666597;56.50639876
15688;2024-06-12 10:15:00;33.63333193;59.73279752
15689;2024-06-12 10:30:00;36;63.936
15690;2024-06-12 10:45:00;38;67.488
15691;2024-06-12 11:00:00;39.56666692;70.27040045
15692;2024-06-12 11:15:00;43.73333232;77.67039819
15693;2024-06-12 11:30:00;48.53333282;86.1951991
15694;2024-06-12 11:45:00;52.86666807;93.89120248
15695;2024-06-12 12:00:00;57.13333384;101.4688009
15696;2024-06-12 12:15:00;62.86666743;111.6512014
15697;2024-06-12 12:30:00;69.06666565;122.6623982
15698;2024-06-12 12:45:00;74.90000153;133.0224027
15699;2024-06-12 13:00:00;80.26666387;142.553595
15700;2024-06-12 13:15:00;82.59999847;146.6975973
15701;2024-06-12 13:30:00;84.59999847;150.2495973
15702;2024-06-12 13:45:00;86.30000305;153.2688054
15703;2024-06-12 14:00:00;88.5;157.176
15704;2024-06-12 14:15:00;89.5;158.952
15705;2024-06-12 14:30:00;91.16666667;161.912
15706;2024-06-12 14:45:00;92.09999847;163.5695973
15707;2024-06-12 15:00:00;92.83333333;164.872
15708;2024-06-12 15:15:00;100;177.6
15709;2024-06-12 15:30:00;100;177.6
15710;2024-06-12 15:45:00;100;177.6
15711;2024-06-12 16:00:00;100;177.6
15712;2024-06-12 16:15:00;100;177.6
15713;2024-06-12 16:30:00;100;177.6
15714;2024-06-12 16:45:00;100;177.6
15715;2024-06-12 17:00:00;100;177.6
15716;2024-06-12 17:15:00;100;177.6
15717;2024-06-12 17:30:00;100;177.6
15718;2024-06-12 17:45:00;100;177.6
15719;2024-06-12 18:00:00;100;177.6
15720;2024-06-12 18:15:00;95.96666718;170.4368009
15721;2024-06-12 18:30:00;91.09999975;161.7935995
15722;2024-06-12 18:45:00;85.8333346;152.4400023
15723;2024-06-12 19:00:00;80.19999847;142.4351973
15724;2024-06-12 19:15:00;73.70000076;130.8912014
15725;2024-06-12 19:30:00;66.99999873;118.9919977
15726;2024-06-12 19:45:00;61.70000076;109.5792014
15727;2024-06-12 20:00:00;55.80000114;99.10080203
15728;2024-06-12 20:15:00;50.26666768;89.27360181
15729;2024-06-12 20:30:00;43.39999962;77.07839932
15730;2024-06-12 20:45:00;37.29999924;66.24479865
15731;2024-06-12 21:00:00;30.86666711;54.81920079
15732;2024-06-12 21:15:00;29.5;52.392
15733;2024-06-12 21:30:00;29.5;52.392
15734;2024-06-12 21:45:00;29.5;52.392
15735;2024-06-12 22:00:00;29.5;52.392
15736;2024-06-12 22:15:00;29.5;52.392
15737;2024-06-12 22:30:00;29.5;52.392
15738;2024-06-12 22:45:00;29.5;52.392
15739;2024-06-12 23:00:00;29.5;52.392
15740;2024-06-12 23:15:00;29.5;52.392
15741;2024-06-12 23:30:00;29.5;52.392
15742;2024-06-12 23:45:00;29.5;52.392
15743;2024-06-13 00:00:00;29.5;52.392
15744;2024-06-13 00:15:00;29.20000076;51.85920135
15745;2024-06-13 00:30:00;29.20000076;51.85920135
15746;2024-06-13 00:45:00;29.20000076;51.85920135
15747;2024-06-13 01:00:00;29.20000076;51.85920135
15748;2024-06-13 01:15:00;29.20000076;51.85920135
15749;2024-06-13 01:30:00;29.20000076;51.85920135
15750;2024-06-13 01:45:00;29.20000076;51.85920135
15751;2024-06-13 02:00:00;29.20000076;51.85920135
15752;2024-06-13 02:15:00;29.20000076;51.85920135
15753;2024-06-13 02:30:00;29.20000076;51.85920135
15754;2024-06-13 02:45:00;29.20000076;51.85920135
15755;2024-06-13 03:00:00;29.20000076;51.85920135
15756;2024-06-13 03:15:00;29;51.504
15757;2024-06-13 03:30:00;29;51.504
15758;2024-06-13 03:45:00;29;51.504
15759;2024-06-13 04:00:00;29;51.504
15760;2024-06-13 04:15:00;29;51.504
15761;2024-06-13 04:30:00;29;51.504
15762;2024-06-13 04:45:00;29;51.504
15763;2024-06-13 05:00:00;29;51.504
15764;2024-06-13 05:15:00;30.60000038;54.34560068
15765;2024-06-13 05:30:00;32.40000153;57.54240271
15766;2024-06-13 05:45:00;34.20000076;60.73920135
15767;2024-06-13 06:00:00;35.89999962;63.75839932
15768;2024-06-13 06:15:00;42.23333422;75.00640158
15769;2024-06-13 06:30:00;49;87.024
15770;2024-06-13 06:45:00;55.49999936;98.56799887
15771;2024-06-13 07:00:00;61.80000051;109.7568009
15772;2024-06-13 07:15:00;68.13333511;121.0048032
15773;2024-06-13 07:30:00;74.19999822;131.7791968
15774;2024-06-13 07:45:00;80.36666616;142.7311991
15775;2024-06-13 08:00:00;86.27142988;153.2180595
15776;2024-06-13 08:15:00;88.30000305;156.8208054
15777;2024-06-13 08:30:00;90;159.84
15778;2024-06-13 08:45:00;91.80000305;163.0368054
15779;2024-06-13 09:00:00;94.26666514;167.4175973
15780;2024-06-13 09:15:00;95.09999975;168.8975995
15781;2024-06-13 09:30:00;97;172.272
15782;2024-06-13 09:45:00;99.05000051;175.9128009
15783;2024-06-13 10:00:00;100;177.6
15784;2024-06-13 10:15:00;100;177.6
15785;2024-06-13 10:30:00;100;177.6
15786;2024-06-13 10:45:00;100;177.6
15787;2024-06-13 11:00:00;100;177.6
15788;2024-06-13 11:15:00;96.93333308;172.1535995
15789;2024-06-13 11:30:00;90.96666718;161.5568009
15790;2024-06-13 11:45:00;86.73333359;154.0384005
15791;2024-06-13 12:00:00;82.1333313;145.8687964
15792;2024-06-13 12:15:00;83.90000153;149.0064027
15793;2024-06-13 12:30:00;87.6666654;155.6959977
15794;2024-06-13 12:45:00;91.46666718;162.4448009
15795;2024-06-13 13:00:00;95.40000153;169.4304027
15796;2024-06-13 13:15:00;95.80000305;170.1408054
15797;2024-06-13 13:30:00;95.80000305;170.1408054
15798;2024-06-13 13:45:00;95.80000305;170.1408054
15799;2024-06-13 14:00:00;95.80000305;170.1408054
15800;2024-06-13 14:15:00;95.80000305;170.1408054
15801;2024-06-13 14:30:00;95.80000305;170.1408054
15802;2024-06-13 14:45:00;95.80000305;170.1408054
15803;2024-06-13 15:00:00;95.80000305;170.1408054
15804;2024-06-13 15:15:00;95.80000305;170.1408054
15805;2024-06-13 15:30:00;95.80000305;170.1408054
15806;2024-06-13 15:45:00;95.80000305;170.1408054
15807;2024-06-13 16:00:00;95.80000305;170.1408054
15808;2024-06-13 16:15:00;95.80000305;170.1408054
15809;2024-06-13 16:30:00;95.80000305;170.1408054
15810;2024-06-13 16:45:00;95.80000305;170.1408054
15811;2024-06-13 17:00:00;95.80000305;170.1408054
15812;2024-06-13 17:15:00;95.80000305;170.1408054
15813;2024-06-13 17:30:00;95.80000305;170.1408054
15814;2024-06-13 17:45:00;95.80000305;170.1408054
15815;2024-06-13 18:00:00;95.80000305;170.1408054
15816;2024-06-13 18:15:00;92.06666692;163.5104005
15817;2024-06-13 18:30:00;85.56666565;151.9663982
15818;2024-06-13 18:45:00;79.49999873;141.1919977
15819;2024-06-13 19:00:00;73.63333384;130.7728009
15820;2024-06-13 19:15:00;66.53333282;118.1631991
15821;2024-06-13 19:30:00;60.36666616;107.2111991
15822;2024-06-13 19:45:00;54.13333257;96.14079865
15823;2024-06-13 20:00:00;47.86000137;84.99936244
15824;2024-06-13 20:15:00;42.3333327;75.18399887
15825;2024-06-13 20:30:00;35.53333219;63.10719797
15826;2024-06-13 20:45:00;29.33333397;52.09600113
15827;2024-06-13 21:00:00;22.89999994;40.67039989
15828;2024-06-13 21:15:00;23.70000076;42.09120135
15829;2024-06-13 21:30:00;25.3333327;44.99199887
15830;2024-06-13 21:45:00;27.13333352;48.18880034
15831;2024-06-13 22:00:00;28.89999962;51.32639932
15832;2024-06-13 22:15:00;28.89999962;51.32639932
15833;2024-06-13 22:30:00;28.89999962;51.32639932
15834;2024-06-13 22:45:00;29.10000038;51.68160068
15835;2024-06-13 23:00:00;29.29999924;52.03679865
15836;2024-06-13 23:15:00;29.29999924;52.03679865
15837;2024-06-13 23:30:00;29.29999924;52.03679865
15838;2024-06-13 23:45:00;29.29999924;52.03679865
15839;2024-06-14 00:00:00;29.29999924;52.03679865
15840;2024-06-14 00:15:00;29.29999924;52.03679865
15841;2024-06-14 00:30:00;29.29999924;52.03679865
15842;2024-06-14 00:45:00;29.29999924;52.03679865
15843;2024-06-14 01:00:00;29.29999924;52.03679865
15844;2024-06-14 01:15:00;29.29999924;52.03679865
15845;2024-06-14 01:30:00;29.29999924;52.03679865
15846;2024-06-14 01:45:00;29.29999924;52.03679865
15847;2024-06-14 02:00:00;29.29999924;52.03679865
15848;2024-06-14 02:15:00;29.29999924;52.03679865
15849;2024-06-14 02:30:00;29.29999924;52.03679865
15850;2024-06-14 02:45:00;29.29999924;52.03679865
15851;2024-06-14 03:00:00;29.29999924;52.03679865
15852;2024-06-14 03:15:00;29.29999924;52.03679865
15853;2024-06-14 03:30:00;29.29999924;52.03679865
15854;2024-06-14 03:45:00;29.29999924;52.03679865
15855;2024-06-14 04:00:00;29.29999924;52.03679865
15856;2024-06-14 04:15:00;29.29999924;52.03679865
15857;2024-06-14 04:30:00;29.29999924;52.03679865
15858;2024-06-14 04:45:00;29.29999924;52.03679865
15859;2024-06-14 05:00:00;29.29999924;52.03679865
15860;2024-06-14 05:15:00;29.29999924;52.03679865
15861;2024-06-14 05:30:00;29.29999924;52.03679865
15862;2024-06-14 05:45:00;29.29999924;52.03679865
15863;2024-06-14 06:00:00;29.29999924;52.03679865
15864;2024-06-14 06:15:00;29.29999924;52.03679865
15865;2024-06-14 06:30:00;29.29999924;52.03679865
15866;2024-06-14 06:45:00;29.29999924;52.03679865
15867;2024-06-14 07:00:00;29.29999924;52.03679865
15868;2024-06-14 07:15:00;29.29999924;52.03679865
15869;2024-06-14 07:30:00;29.29999924;52.03679865
15870;2024-06-14 07:45:00;29.29999924;52.03679865
15871;2024-06-14 08:00:00;29.29999924;52.03679865
15872;2024-06-14 08:15:00;29.29999924;52.03679865
15873;2024-06-14 08:30:00;29.29999924;52.03679865
15874;2024-06-14 08:45:00;29.70000076;52.74720135
15875;2024-06-14 09:00:00;29.70000076;52.74720135
15876;2024-06-14 09:15:00;35.60000038;63.22560068
15877;2024-06-14 09:30:00;41.86666743;74.35520135
15878;2024-06-14 09:45:00;48.06666692;85.36640045
15879;2024-06-14 10:00:00;54.19999949;96.2591991
15880;2024-06-14 10:15:00;56.6666673;100.6400011
15881;2024-06-14 10:30:00;58.53333346;103.9552002
15882;2024-06-14 10:45:00;59.09999847;104.9615973
15883;2024-06-14 11:00:00;59.09999847;104.9615973
15884;2024-06-14 11:15:00;64.89999771;115.2623959
15885;2024-06-14 11:30:00;70.66666412;125.5039955
15886;2024-06-14 11:45:00;76.19999822;135.3311968
15887;2024-06-14 12:00:00;82.09999847;145.8095973
15888;2024-06-14 12:15:00;82.90000153;147.2304027
15889;2024-06-14 12:30:00;82.90000153;147.2304027
15890;2024-06-14 12:45:00;83.5;148.296
15891;2024-06-14 13:00:00;83.69999695;148.6511946
15892;2024-06-14 13:15:00;84.03333282;149.2431991
15893;2024-06-14 13:30:00;85.30000305;151.4928054
15894;2024-06-14 13:45:00;85.30000305;151.4928054
15895;2024-06-14 14:00:00;85.80000305;152.3808054
15896;2024-06-14 14:15:00;86.53333155;153.6831968
15897;2024-06-14 14:30:00;87.80000305;155.9328054
15898;2024-06-14 14:45:00;89;158.064
15899;2024-06-14 15:00:00;89.19999695;158.4191946
15900;2024-06-14 15:15:00;89.19999695;158.4191946
15901;2024-06-14 15:30:00;89.19999695;158.4191946
15902;2024-06-14 15:45:00;89.19999695;158.4191946
15903;2024-06-14 16:00:00;89.63333384;159.1888009
15904;2024-06-14 16:15:00;89.90000153;159.6624027
15905;2024-06-14 16:30:00;90.19999695;160.1951946
15906;2024-06-14 16:45:00;90.19999695;160.1951946
15907;2024-06-14 17:00:00;91;161.616
15908;2024-06-14 17:15:00;91;161.616
15909;2024-06-14 17:30:00;91;161.616
15910;2024-06-14 17:45:00;91;161.616
15911;2024-06-14 18:00:00;91;161.616
15912;2024-06-14 18:15:00;87.76666641;155.8735995
15913;2024-06-14 18:30:00;82.40000153;146.3424027
15914;2024-06-14 18:45:00;76.26666641;135.4495995
15915;2024-06-14 19:00:00;70.93333435;125.9776018
15916;2024-06-14 19:15:00;65.13333257;115.6767986
15917;2024-06-14 19:30:00;59.16666603;105.0799989
15918;2024-06-14 19:45:00;53.03333346;94.18720023
15919;2024-06-14 20:00:00;47.00000064;83.47200113
15920;2024-06-14 20:15:00;41.56666692;73.82240045
15921;2024-06-14 20:30:00;35.39999962;62.87039932
15922;2024-06-14 20:45:00;29.73333327;52.80639989
15923;2024-06-14 21:00:00;23.66666667;42.032
15924;2024-06-14 21:15:00;24;42.624
15925;2024-06-14 21:30:00;25.79999924;45.82079865
15926;2024-06-14 21:45:00;27.33333333;48.544
15927;2024-06-14 22:00:00;28.70000076;50.97120135
15928;2024-06-14 22:15:00;28.89999962;51.32639932
15929;2024-06-14 22:30:00;28.89999962;51.32639932
15930;2024-06-14 22:45:00;28.89999962;51.32639932
15931;2024-06-14 23:00:00;29.10000038;51.68160068
15932;2024-06-14 23:15:00;29.10000038;51.68160068
15933;2024-06-14 23:30:00;29.10000038;51.68160068
15934;2024-06-14 23:45:00;29.10000038;51.68160068
15935;2024-06-15 00:00:00;29.10000038;51.68160068
15936;2024-06-15 00:15:00;29.10000038;51.68160068
15937;2024-06-15 00:30:00;29.10000038;51.68160068
15938;2024-06-15 00:45:00;29.10000038;51.68160068
15939;2024-06-15 01:00:00;29.10000038;51.68160068
15940;2024-06-15 01:15:00;29.10000038;51.68160068
15941;2024-06-15 01:30:00;29.10000038;51.68160068
15942;2024-06-15 01:45:00;29.10000038;51.68160068
15943;2024-06-15 02:00:00;29.10000038;51.68160068
15944;2024-06-15 02:15:00;29.10000038;51.68160068
15945;2024-06-15 02:30:00;29.10000038;51.68160068
15946;2024-06-15 02:45:00;29.10000038;51.68160068
15947;2024-06-15 03:00:00;29.10000038;51.68160068
15948;2024-06-15 03:15:00;29.10000038;51.68160068
15949;2024-06-15 03:30:00;29.10000038;51.68160068
15950;2024-06-15 03:45:00;29.10000038;51.68160068
15951;2024-06-15 04:00:00;28.60000038;50.79360068
15952;2024-06-15 04:15:00;28.60000038;50.79360068
15953;2024-06-15 04:30:00;28.60000038;50.79360068
15954;2024-06-15 04:45:00;28.60000038;50.79360068
15955;2024-06-15 05:00:00;28.60000038;50.79360068
15956;2024-06-15 05:15:00;28.60000038;50.79360068
15957;2024-06-15 05:30:00;28.60000038;50.79360068
15958;2024-06-15 05:45:00;28.79999924;51.14879865
15959;2024-06-15 06:00:00;28.79999924;51.14879865
15960;2024-06-15 06:15:00;28.79999924;51.14879865
15961;2024-06-15 06:30:00;29.20000076;51.85920135
15962;2024-06-15 06:45:00;29.20000076;51.85920135
15963;2024-06-15 07:00:00;29.70000076;52.74720135
15964;2024-06-15 07:15:00;31.86666648;56.59519966
15965;2024-06-15 07:30:00;35.26666578;62.63359842
15966;2024-06-15 07:45:00;40.26666578;71.51359842
15967;2024-06-15 08:00:00;42.83333333;76.072
15968;2024-06-15 08:15:00;49.23333422;87.43840158
15969;2024-06-15 08:30:00;55.96666781;99.39680203
15970;2024-06-15 08:45:00;61.40000153;109.0464027
15971;2024-06-15 09:00:00;66.53333155;118.1631968
15972;2024-06-15 09:15:00;70.5;125.208
15973;2024-06-15 09:30:00;75.73333104;134.5023959
15974;2024-06-15 09:45:00;80.46666718;142.9088009
15975;2024-06-15 10:00:00;84.19999695;149.5391946
