nv;Datetime;sg1prim_P;sg1prim_Q;sg1prim_Ep;sg1prim_Eq
4391;2024-02-15 18:00:00;53.53849467;24.24510064;14.84793609;6.843428132
4392;2024-02-15 18:15:00;31.47283205;9.41504266;10.62641584;4.207517912
4393;2024-02-15 18:30:00;36.91510372;11.85314107;8.548491971;2.658522967
4394;2024-02-15 18:45:00;55.68849778;22.19849294;11.57545019;4.256454252
4395;2024-02-15 19:00:00;55.68416514;24.20938413;13.92158286;5.800984633
4396;2024-02-15 19:15:00;44.539681;24.63548358;12.52798077;6.105608463
4397;2024-02-15 19:30:00;56.69254116;25.15437787;12.65402777;6.223732682
4398;2024-02-15 19:45:00;61.91142457;27.46987903;14.82549572;6.556867603
4399;2024-02-15 20:00:00;64.38889703;29.39483863;15.7875402;7.006001267
4400;2024-02-15 20:15:00;61.69106481;28.45511027;15.75999523;7.231243613
4401;2024-02-15 20:30:00;54.87987788;25.13796211;14.57136784;6.699134047
4402;2024-02-15 20:45:00;58.37650436;27.64069545;14.15704778;6.597332194
4403;2024-02-15 21:00:00;48.25780513;24.51626715;13.32928869;6.519620325
4404;2024-02-15 21:15:00;22.75959186;10.85983452;8.877174625;4.422012709
4405;2024-02-15 21:30:00;26.85231974;8.996164978;6.20148895;2.481999938
4406;2024-02-15 21:45:00;29.69015772;8.473030545;7.067809682;2.18364944
4407;2024-02-15 22:00:00;37.47195004;11.37481799;8.39526347;2.480981067
4408;2024-02-15 22:15:00;37.23553081;11.08092567;9.338435106;2.806967958
4409;2024-02-15 22:30:00;37.61030381;11.57477703;9.355729328;2.831962838
4410;2024-02-15 22:45:00;37.50180182;11.1832204;9.389013205;2.844749678
4411;2024-02-15 23:00:00;19.69650504;3.759594068;7.149788358;1.867851808
4412;2024-02-15 23:15:00;34.87325861;15.2015975;6.821220456;2.370148946
4413;2024-02-15 23:30:00;39.47568923;15.99637677;9.293618481;3.899746784
4414;2024-02-15 23:45:00;39.26708978;15.84101799;9.842847377;3.979674345
4415;2024-02-16 00:00:00;32.62596332;14.05197166;8.986631637;3.736623706
4416;2024-02-16 00:15:00;22.82540043;10.44355037;6.931420468;3.061940254
4417;2024-02-16 00:30:00;25.99273169;12.41417354;6.102266515;2.85721549
4418;2024-02-16 00:45:00;40.27582563;15.28991818;8.283569665;3.463011465
4419;2024-02-16 01:00:00;38.70862989;13.88192945;9.873056939;3.646480953
4420;2024-02-16 01:15:00;40.12651679;17.41178135;9.854393335;3.911713849
4421;2024-02-16 01:30:00;39.55067362;17.29788856;9.959648802;3.926237503
4422;2024-02-16 01:45:00;40.4306515;16.95349443;9.997665641;3.933760959
4423;2024-02-16 02:00:00;39.206166;14.53376916;9.954602188;3.935907949
4424;2024-02-16 02:15:00;37.36811246;10.47645425;9.571784807;3.126277927
4425;2024-02-16 02:30:00;38.46336055;12.59104714;9.478934126;2.883437674
4426;2024-02-16 02:45:00;38.96898375;15.57904902;9.679043037;3.52126202
4427;2024-02-16 03:00:00;37.97088125;13.0410135;9.617483125;3.290915648
4428;2024-02-16 03:15:00;37.09736269;10.50297798;9.383530492;2.863129528
4429;2024-02-16 03:30:00;38.18044988;10.55928726;9.409726572;2.632783156
4430;2024-02-16 03:45:00;38.02234729;10.98326504;9.525349646;2.692819038
4431;2024-02-16 04:00:00;37.95125696;10.82049213;9.496700531;2.725469646
4432;2024-02-16 04:15:00;37.67942144;10.08905373;9.453834799;2.613693232
4433;2024-02-16 04:30:00;39.17566235;15.41037228;9.606885473;3.187428251
4434;2024-02-16 04:45:00;39.2013361;16.55966053;9.797124806;3.996254101
4435;2024-02-16 05:00:00;39.2533559;15.68743878;9.8068365;4.030887413
4436;2024-02-16 05:15:00;39.51819113;15.39163152;9.84644338;3.884883787
4437;2024-02-16 05:30:00;44.17837563;17.02207029;10.46207084;4.051712725
4438;2024-02-16 05:45:00;41.81292234;15.43399756;10.74891225;4.057008481
4439;2024-02-16 06:00:00;46.01379433;15.27532999;10.97833958;3.838665944
4440;2024-02-16 06:15:00;59.41331426;15.34830533;13.17838857;3.827954414
4441;2024-02-16 06:30:00;67.57114252;23.21033045;15.8730571;4.819829473
4442;2024-02-16 06:45:00;84.07317738;26.91828702;18.95553999;6.266077184
4443;2024-02-16 07:00:00;99.21773249;37.78013829;22.91136373;8.087303164
4444;2024-02-16 07:15:00;98.35307938;36.3784939;24.69635148;9.269829024
4445;2024-02-16 07:30:00;98.22464366;36.01793223;24.57221538;9.049553267
4446;2024-02-16 07:45:00;92.70482327;34.05927048;23.86618337;8.759650339
4447;2024-02-16 08:00:00;95.88818136;35.44500101;23.57412558;8.688033936
4448;2024-02-16 08:15:00;105.5568694;36.44522917;25.18063135;8.986278773
4449;2024-02-16 08:30:00;90.88416315;31.70226156;24.55512907;8.517081243
4450;2024-02-16 08:45:00;98.15632772;35.64651776;23.63006136;8.418597415
4451;2024-02-16 09:00:00;102.4683184;34.30379211;25.07808077;8.749879392
4452;2024-02-16 09:15:00;94.04608137;34.07345644;24.56429998;8.548035382
4453;2024-02-16 09:30:00;82.03339249;30.52170198;22.00993423;8.074394803
4454;2024-02-16 09:45:00;85.57910439;30.53584579;20.95156211;7.632193471
4455;2024-02-16 10:00:00;85.73399186;28.4532038;21.41413703;7.373631199
4456;2024-02-16 10:15:00;82.63445765;27.95342083;21.04605619;7.050828079
4457;2024-02-16 10:30:00;87.70862261;33.98155026;21.29288503;7.742108239
4458;2024-02-16 10:45:00;88.8763248;36.63053727;22.07311843;8.829173591
4459;2024-02-16 11:00:00;92.80535797;35.14081944;22.71021035;8.971419589
4460;2024-02-16 11:15:00;99.33237049;41.93463008;24.01826685;9.63443119
4461;2024-02-16 11:30:00;74.87176755;34.17054854;21.77551726;9.513147328
4462;2024-02-16 11:45:00;85.11295824;35.51767084;19.99809072;8.711027422
4463;2024-02-16 12:00:00;90.8077102;36.31788865;21.99008356;8.979444935
4464;2024-02-16 12:15:00;100.2732684;34.56514297;23.88512233;8.860378952
4465;2024-02-16 12:30:00;92.03327688;35.90672373;24.03831816;8.810641173
4466;2024-02-16 12:45:00;91.21397171;34.94915386;22.90590607;8.856967148
4467;2024-02-16 13:00:00;82.96236559;32.82717983;21.77204216;8.472562266
4468;2024-02-16 13:15:00;97.07561893;31.56325162;22.50474807;8.048803931
4469;2024-02-16 13:30:00;98.23327277;30.34972409;24.41361146;7.739121964
4470;2024-02-16 13:45:00;113.8677144;37.36484216;26.51262339;8.464320781
4471;2024-02-16 14:00:00;104.6254587;30.4734955;27.31164663;8.479792208
4472;2024-02-16 14:15:00;110.3443233;31.61046666;26.87122275;7.76049527
4473;2024-02-16 14:30:00;97.73372573;26.79738659;26.00975613;7.300981656
4474;2024-02-16 14:45:00;88.33371717;23.9246493;23.25843036;6.340254486
4475;2024-02-16 15:00:00;70.77402724;25.07835041;19.88846805;6.125374964
4476;2024-02-16 15:15:00;62.71428419;25.64912199;16.68603893;6.34093405
4477;2024-02-16 15:30:00;66.68616936;30.13698739;16.17505669;6.973263672
4478;2024-02-16 15:45:00;57.1339969;28.82271926;15.47752078;7.369963331
4479;2024-02-16 16:00:00;53.76557357;27.80607762;13.86244631;7.07859961
4480;2024-02-16 16:15:00;67.83164855;33.30075027;15.19965276;7.638353486
4481;2024-02-16 16:30:00;71.77962721;33.92121831;17.45140947;8.402746073
4482;2024-02-16 16:45:00;68.84964744;32.73945435;17.57865933;8.332584084
4483;2024-02-16 17:00:00;50.45116827;25.25077061;14.91260196;7.248778121
4484;2024-02-16 17:15:00;41.72515998;21.57210684;11.52204103;5.852859682
4485;2024-02-16 17:30:00;48.6777045;23.29666097;11.30035806;5.608595977
4486;2024-02-16 17:45:00;47.88057829;23.13764388;12.06978535;5.804288106
4487;2024-02-16 18:00:00;55.32725512;24.21795136;12.90097918;5.919449404
4488;2024-02-16 18:15:00;51.94828471;17.58064491;13.40944248;5.224824533
4489;2024-02-16 18:30:00;42.97077541;14.74041363;11.86488251;4.040132318
4490;2024-02-16 18:45:00;38.55160747;16.15205354;10.19029786;3.861558397
4491;2024-02-16 19:00:00;57.34068153;25.33883273;11.98653613;5.186360784
4492;2024-02-16 19:15:00;59.22058067;26.06081275;14.57015777;6.424955684
4493;2024-02-16 19:30:00;59.43147141;25.67653478;14.83150651;6.467168441
4494;2024-02-16 19:45:00;61.31776004;25.83745489;15.09365393;6.439248709
4495;2024-02-16 20:00:00;58.96627426;26.13639234;15.03550429;6.496730904
4496;2024-02-16 20:15:00;56.2027533;26.20128587;14.39612845;6.542209775
4497;2024-02-16 20:30:00;48.31138504;24.82649304;13.06426729;6.378472363
4498;2024-02-16 20:45:00;42.2654505;22.74127388;11.32210444;5.945970865
4499;2024-02-16 21:00:00;47.24190671;23.36622366;11.18841965;5.909997106
4500;2024-02-16 21:15:00;49.4201148;23.99117343;12.08275269;5.890909676
4501;2024-02-16 21:30:00;43.80475124;23.09125707;11.65310825;5.885303813
4502;2024-02-16 21:45:00;52.1975279;24.71906503;12.00028489;5.976290263
4503;2024-02-16 22:00:00;43.90560476;20.72885595;12.01289158;5.680990122
4504;2024-02-16 22:15:00;44.50968157;20.47868039;11.05191079;5.150942042
4505;2024-02-16 22:30:00;43.35996939;18.806849;10.98370637;4.910691173
4506;2024-02-16 22:45:00;39.14853561;16.43535303;10.31356312;4.405275254
4507;2024-02-16 23:00:00;39.88299425;16.61516304;9.878941232;4.131314509
4508;2024-02-16 23:15:00;27.44204056;12.33177921;8.415629351;3.618367781
4509;2024-02-16 23:30:00;22.92131023;8.130421874;6.295418849;2.557775136
4510;2024-02-16 23:45:00;25.56849763;10.90252416;6.061225982;2.379118254
4511;2024-02-17 00:00:00;31.73468266;14.34969404;7.162897536;3.156527274
4512;2024-02-17 00:15:00;34.46370097;15.27167639;8.274797954;3.702671304
4513;2024-02-17 00:30:00;36.6313891;16.2206012;8.886886259;3.936534699
4514;2024-02-17 00:45:00;37.21872;16.05779181;9.231263638;4.034799126
4515;2024-02-17 01:00:00;39.07645804;16.85501761;9.536897255;4.114101177
4516;2024-02-17 01:15:00;40.29478991;17.20524996;9.921405994;4.257533446
4517;2024-02-17 01:30:00;21.37505776;6.782960007;7.708730959;2.998526246
4518;2024-02-17 01:45:00;23.63580991;9.465765043;5.626358458;2.031090631
4519;2024-02-17 02:00:00;30.03979026;10.82484522;6.709450021;2.536326283
4520;2024-02-17 02:15:00;22.0195041;4.815984264;6.507411795;1.955103686
4521;2024-02-17 02:30:00;21.52384805;4.199089855;5.442919019;1.126884265
4522;2024-02-17 02:45:00;22.64490822;6.730858554;5.521094534;1.366243551
4523;2024-02-17 03:00:00;26.38792029;6.510293531;6.129103564;1.655144011
4524;2024-02-17 03:15:00;37.0844344;13.31443374;7.934044337;2.478090909
4525;2024-02-17 03:30:00;29.03859934;12.46483975;8.265379217;3.222409187
4526;2024-02-17 03:45:00;28.37381918;12.80689691;7.176552314;3.158967083
4527;2024-02-17 04:00:00;28.94441441;12.30023982;7.164779199;3.138392091
4528;2024-02-17 04:15:00;23.63337061;11.42321283;6.572223128;3.082032213
4529;2024-02-17 04:30:00;23.97927792;10.83943985;5.951581067;3.006684182
4530;2024-02-17 04:45:00;29.92616561;12.91242163;6.738180442;2.968982685
4531;2024-02-17 05:00:00;24.12726959;11.04192543;6.756679401;2.994293382
4532;2024-02-17 05:15:00;24.24836071;10.86521221;6.046953788;2.738392205
4533;2024-02-17 05:30:00;41.51271278;13.72019106;8.220134186;3.073175409
4534;2024-02-17 05:45:00;46.83408261;13.98868582;11.04334942;3.46360961
4535;2024-02-17 06:00:00;51.81793989;17.74520436;12.33150281;3.966736272
4536;2024-02-17 06:15:00;58.96931749;18.41437074;13.84840717;4.519946887
4537;2024-02-17 06:30:00;56.93473649;18.9657972;14.48800675;4.672520993
4538;2024-02-17 06:45:00;53.5063972;19.21882529;13.80514171;4.773077812
4539;2024-02-17 07:00:00;35.302655;15.24431527;11.10113152;4.30789257
4540;2024-02-17 07:15:00;41.81978629;17.3768968;9.64030516;4.077651509
4541;2024-02-17 07:30:00;41.13100386;16.82382808;10.36884877;4.27509061
4542;2024-02-17 07:45:00;36.83810142;15.1552228;9.74613816;3.99738136
4543;2024-02-17 08:00:00;42.77591502;15.33639525;9.951752055;3.811452257
4544;2024-02-17 08:15:00;57.63979408;22.26825083;12.55196364;4.70058076
4545;2024-02-17 08:30:00;69.55192159;28.88758988;15.89896446;6.394480088
4546;2024-02-17 08:45:00;74.13030796;31.09116754;17.96027869;7.497344677
4547;2024-02-17 09:00:00;65.64513571;30.55995772;17.47193046;7.706390656
4548;2024-02-17 09:15:00;60.96447981;28.26544905;15.82620194;7.353175846
4549;2024-02-17 09:30:00;71.21424853;28.03534588;16.52234104;7.037599367
4550;2024-02-17 09:45:00;65.92598433;23.99472218;17.14252911;6.503758508
4551;2024-02-17 10:00:00;66.99950032;23.6064736;16.61568558;5.950149472
4552;2024-02-17 10:15:00;69.97289015;24.46136781;17.12154881;6.008480176
4553;2024-02-17 10:30:00;66.5242217;23.80849298;17.06213898;6.033732599
4554;2024-02-17 10:45:00;70.23512915;27.60512026;17.09491886;6.426701654
4555;2024-02-17 11:00:00;62.24855663;24.61010856;16.56046072;6.526903602
4556;2024-02-17 11:15:00;61.92740703;23.27849809;15.52199546;5.986075831
4557;2024-02-17 11:30:00;69.05602654;28.62507053;16.3729292;6.487946078
4558;2024-02-17 11:45:00;66.2890796;26.67988895;16.91813827;6.913119935
4559;2024-02-17 12:00:00;52.84172765;22.22262169;14.89135091;6.11281383
4560;2024-02-17 12:15:00;69.42788525;25.83364295;15.28370161;6.007033081
4561;2024-02-17 12:30:00;56.80982907;22.3382574;15.77971429;6.021487545
4562;2024-02-17 12:45:00;48.72743019;20.632117;13.19215741;5.3712968
4563;2024-02-17 13:00:00;44.42543244;18.66957224;11.64410783;4.912711154
4564;2024-02-17 13:15:00;42.23654207;17.82271156;10.83274681;4.561535474
4565;2024-02-17 13:30:00;37.79008728;16.56569192;10.00332867;4.298550434
4566;2024-02-17 13:45:00;34.26545372;17.60335811;9.006942625;4.271131254
4567;2024-02-17 14:00:00;43.29563981;22.69857317;9.695136692;5.03774141
4568;2024-02-17 14:15:00;41.55419022;23.91125199;10.60622875;5.826228144
4569;2024-02-17 14:30:00;52.78883803;24.32187884;11.79287853;6.029141354
4570;2024-02-17 14:45:00;59.33121272;30.54961753;14.01500634;6.858937047
4571;2024-02-17 15:00:00;69.65450145;33.19636557;16.12321427;7.968247888
4572;2024-02-17 15:15:00;61.0725225;30.47338156;16.34087799;7.958718391
4573;2024-02-17 15:30:00;52.41362407;28.20515637;14.18576832;7.334817241
4574;2024-02-17 15:45:00;52.96624769;27.43453706;13.17248397;6.954961679
4575;2024-02-17 16:00:00;59.65154404;29.24612362;14.07722397;7.085082586
4576;2024-02-17 16:15:00;55.42851973;27.60703027;14.38500797;7.106644237
4577;2024-02-17 16:30:00;61.99253442;27.40428211;14.67763177;6.876414047
4578;2024-02-17 16:45:00;54.25487231;27.05004401;14.53092584;6.806790764
4579;2024-02-17 17:00:00;54.03465177;28.07701147;13.53619051;6.890881935
4580;2024-02-17 17:15:00;53.49030938;28.06532592;13.44062014;7.017792174
4581;2024-02-17 17:30:00;53.35467366;25.10480986;13.35562288;6.646266972
4582;2024-02-17 17:45:00;55.35151278;25.5257201;13.58827331;6.328816245
4583;2024-02-17 18:00:00;54.28291974;23.78658545;13.70430406;6.164038194
4584;2024-02-17 18:15:00;44.60256735;17.97510112;12.36068589;5.220210821
4585;2024-02-17 18:30:00;34.62398163;15.38824176;9.903318622;4.170417859
4586;2024-02-17 18:45:00;33.4572653;14.31737047;8.510155865;3.713201529
4587;2024-02-17 19:00:00;37.18599358;18.6288311;8.83040736;4.118275197
4588;2024-02-17 19:15:00;52.92872474;26.24400848;11.26433979;5.609104948
4589;2024-02-17 19:30:00;63.2287953;29.72497972;14.51969;6.996123525
4590;2024-02-17 19:45:00;66.04885761;30.73430672;16.15970661;7.557410805
4591;2024-02-17 20:00:00;59.03606916;28.29602944;15.63561585;7.378792021
4592;2024-02-17 20:15:00;50.11044977;21.44392793;13.64331487;6.217494672
4593;2024-02-17 20:30:00;42.68671173;17.09322168;11.59964519;4.817143701
4594;2024-02-17 20:45:00;33.38504391;13.71217135;9.508969454;3.850674128
4595;2024-02-17 21:00:00;42.09028591;16.77750707;9.434416227;3.811209803
4596;2024-02-17 21:15:00;43.27300743;17.11044285;10.67041167;4.23599374
4597;2024-02-17 21:30:00;30.90480226;13.0478401;9.27222621;3.769785368
4598;2024-02-17 21:45:00;38.5331474;14.35112129;8.679743708;3.424870174
4599;2024-02-17 22:00:00;42.38442427;16.65059974;10.11469646;3.875215129
4600;2024-02-17 22:15:00;39.53824243;15.66364466;10.24033334;4.03928055
4601;2024-02-17 22:30:00;21.63501362;8.903545251;7.646657006;3.070898739
4602;2024-02-17 22:45:00;20.57078917;4.293308223;5.275725349;1.649606684
4603;2024-02-17 23:00:00;20.4877087;4.662535024;5.132312234;1.119480406
4604;2024-02-17 23:15:00;20.39397384;5.691681702;5.110210318;1.294277091
4605;2024-02-17 23:30:00;25.35732542;7.856185942;5.718912407;1.693483456
4606;2024-02-17 23:45:00;22.10880797;6.382373722;5.933266673;1.779819958
4607;2024-02-18 00:00:00;36.20060458;10.48535241;7.288676568;2.108465766
4608;2024-02-18 00:15:00;25.49323872;8.454623133;7.711730412;2.367496943
4609;2024-02-18 00:30:00;22.27234605;6.574747638;5.970698096;1.878671346
4610;2024-02-18 00:45:00;29.07258818;10.04449515;6.418116778;2.077405349
4611;2024-02-18 01:00:00;21.62938529;6.397004629;6.337746684;2.055187473
4612;2024-02-18 01:15:00;25.30348394;7.740330866;5.866608654;1.767166937
4613;2024-02-18 01:30:00;31.8040614;8.734482738;7.138443167;2.059351701
4614;2024-02-18 01:45:00;26.1495333;7.693071462;7.244199338;2.053444275
4615;2024-02-18 02:00:00;23.35707847;5.772537216;6.188326471;1.683201085
4616;2024-02-18 02:15:00;20.04200689;4.333941899;5.42488567;1.263309889
4617;2024-02-18 02:30:00;20.23151663;4.835439068;5.03419044;1.146172621
4618;2024-02-18 02:45:00;29.36394634;8.831170367;6.199432871;1.708326179
4619;2024-02-18 03:00:00;24.75956295;6.606172982;6.765438661;1.929667919
4620;2024-02-18 03:15:00;26.8473038;7.158528952;6.450858344;1.720587742
4621;2024-02-18 03:30:00;31.15719208;-6.176019625;7.250561985;0.122813666
4622;2024-02-18 03:45:00;34.04047434;10.0188977;8.149708303;0.480359759
4623;2024-02-18 04:00:00;19.74462036;4.888256672;6.723136837;1.863394296
4624;2024-02-18 04:15:00;18.52844444;4.924238889;4.784133099;1.226561945
4625;2024-02-18 04:30:00;17.87739329;4.306797679;4.550729717;1.153879571
4626;2024-02-18 04:45:00;18.92997513;5.236188645;4.600921053;1.19287329
4627;2024-02-18 05:00:00;18.66583936;4.906370696;4.699476811;1.267819918
4628;2024-02-18 05:15:00;18.60669785;4.430130872;4.659067151;1.167062696
4629;2024-02-18 05:30:00;19.5820568;4.419291581;4.773594331;1.106177807
4630;2024-02-18 05:45:00;27.51215693;7.867824769;5.886776716;1.535889544
4631;2024-02-18 06:00:00;35.59642722;10.39289835;7.888573019;2.28259039
4632;2024-02-18 06:15:00;26.57350659;7.764027339;7.771241726;2.269615711
4633;2024-02-18 06:30:00;31.21836675;9.377727063;7.223984167;2.1427193
4634;2024-02-18 06:45:00;28.38597126;8.493742029;7.450542251;2.233933636
4635;2024-02-18 07:00:00;30.2778049;9.526595048;7.332972021;2.252542135
4636;2024-02-18 07:15:00;36.77393604;14.25725957;8.381467618;2.972981827
4637;2024-02-18 07:30:00;43.30080054;19.1631482;10.00934207;4.177550971
4638;2024-02-18 07:45:00;44.68062131;19.60535943;10.99767773;4.846063453
4639;2024-02-18 08:00:00;53.6472738;26.01830406;12.29098689;5.702957936
4640;2024-02-18 08:15:00;50.15854602;25.38338661;12.97572748;6.425211334
4641;2024-02-18 08:30:00;48.54633816;24.96916179;12.33811052;6.294068551
4642;2024-02-18 08:45:00;59.37639709;26.73660393;13.49034191;6.463220715
4643;2024-02-18 09:00:00;67.59830093;29.90966853;15.87183725;7.080784057
4644;2024-02-18 09:15:00;65.34915993;29.81505534;16.61843261;7.465590484
4645;2024-02-18 09:30:00;58.04096578;27.13697753;15.42376571;7.119179407
4646;2024-02-18 09:45:00;49.64441719;24.5553259;13.46067287;6.46153793
4647;2024-02-18 10:00:00;48.63542124;23.51961286;12.2849798;6.009367345
4648;2024-02-18 10:15:00;50.31853297;21.73420267;12.36924428;5.656726941
4649;2024-02-18 10:30:00;57.3144467;23.83763178;13.45412246;5.696479306
4650;2024-02-18 10:45:00;59.59124497;25.50658837;14.61321146;6.168027518
4651;2024-02-18 11:00:00;46.15375415;23.61173035;13.21812489;6.13978984
4652;2024-02-18 11:15:00;58.94266973;28.70401857;13.13705299;6.539468616
4653;2024-02-18 11:30:00;57.17091777;26.60665872;14.51419844;6.913834662
4654;2024-02-18 11:45:00;67.8407348;29.18862568;15.62645657;6.97441055
4655;2024-02-18 12:00:00;61.882516;26.98643747;16.21540635;7.021882894
4656;2024-02-18 12:15:00;63.55036072;29.02071939;15.67910959;7.000894608
4657;2024-02-18 12:30:00;69.49227;30.60850794;16.63032884;7.453653416
4658;2024-02-18 12:45:00;63.52705934;28.59464295;16.62741617;7.401270276
4659;2024-02-18 13:00:00;63.58911981;27.12436549;15.88952239;6.964876055
4660;2024-02-18 13:15:00;67.77196405;29.28878046;16.42013548;7.051643243
4661;2024-02-18 13:30:00;54.16367235;26.59349995;15.24195455;6.985285052
4662;2024-02-18 13:45:00;44.1404952;23.45650392;12.28802094;6.25707259
4663;2024-02-18 14:00:00;24.09021425;13.70339333;8.528838681;4.644987156
