nv;Datetime;mazak_P;mazak_Q;mazak_Ep;mazak_Eq
16130;2024-06-17 00:45:00;0;0.014750778;0;0.003646
16131;2024-06-17 01:00:00;0;0.014627556;0;0.003672292
16132;2024-06-17 01:15:00;0;0.01504439;0;0.003708993
16133;2024-06-17 01:30:00;0;0.014792;0;0.003729549
16134;2024-06-17 01:45:00;0;0.014721222;0;0.003689153
16135;2024-06-17 02:00:00;0;0.014610222;0;0.003666431
16136;2024-06-17 02:15:00;0;0.014828667;0;0.003679861
16137;2024-06-17 02:30:00;0;0.014611667;0;0.003680042
16138;2024-06-17 02:45:00;0;0.014731556;0;0.003667903
16139;2024-06-17 03:00:00;0;0.014840333;0;0.003696486
16140;2024-06-17 03:15:00;0;0.014868111;0;0.003713556
16141;2024-06-17 03:30:00;0;0.014812222;0;0.003710042
16142;2024-06-17 03:45:00;0;0.014676667;0;0.003686111
16143;2024-06-17 04:00:00;0;0.014753444;0;0.003678764
16144;2024-06-17 04:15:00;0;0.014478333;0;0.003653972
16145;2024-06-17 04:30:00;0;0.014647778;0;0.003640764
16146;2024-06-17 04:45:00;0;0.014608;0;0.003656972
16147;2024-06-17 05:00:00;0;0.01479;0;0.00367475
16148;2024-06-17 05:15:00;0;0.014495;0;0.003660625
16149;2024-06-17 05:30:00;0;0.014500111;0;0.003624389
16150;2024-06-17 05:45:00;0;0.014663333;0;0.003645431
16151;2024-06-17 06:00:00;2.087275428;2.090389693;0;0.263131628
16152;2024-06-17 06:15:00;5.467889233;6.048651299;0.944395583;1.017380124
16153;2024-06-17 06:30:00;6.117116419;6.515068153;1.448125706;1.570464931
16154;2024-06-17 06:45:00;5.901647513;6.489611793;1.502345491;1.625584993
16155;2024-06-17 07:00:00;6.464095149;7.075935464;1.545717833;1.695693407
16156;2024-06-17 07:15:00;6.194006616;6.667671862;1.582262721;1.717950916
16157;2024-06-17 07:30:00;6.022976041;6.81909063;1.527122832;1.685845312
16158;2024-06-17 07:45:00;6.160197469;6.698601834;1.522896689;1.689711558
16159;2024-06-17 08:00:00;6.075924663;6.900961189;1.529515266;1.699945378
16160;2024-06-17 08:15:00;6.260747133;6.729514259;1.542083975;1.703809431
16161;2024-06-17 08:30:00;6.237416456;6.692752777;1.562270449;1.67778338
16162;2024-06-17 08:45:00;5.940044895;6.681388282;1.522182669;1.671767632
16163;2024-06-17 09:00:00;4.590914358;4.667639028;1.316369907;1.418628414
16164;2024-06-17 09:15:00;6.127720118;7.055017075;1.33982931;1.465332013
16165;2024-06-17 09:30:00;6.290261284;6.976056472;1.552247675;1.753884193
16166;2024-06-17 09:45:00;3.860080968;3.790383514;1.268792781;1.345804998
16167;2024-06-17 10:00:00;4.709050964;5.395227425;1.071141491;1.148201367
16168;2024-06-17 10:15:00;6.265051077;7.08011284;1.371762755;1.559417533
16169;2024-06-17 10:30:00;5.993651092;6.956366322;1.532337771;1.754559895
16170;2024-06-17 10:45:00;6.429835154;7.091187996;1.552935781;1.75594429
16171;2024-06-17 11:00:00;6.147273543;6.931244737;1.572138587;1.752804092
16172;2024-06-17 11:15:00;5.964351681;6.907168373;1.513953153;1.729801639
16173;2024-06-17 11:30:00;6.219116477;6.784869974;1.52293352;1.711504793
16174;2024-06-17 11:45:00;5.497487729;5.984460442;1.464575526;1.596166302
16175;2024-06-17 12:00:00;6.511151201;7.156029463;1.501079866;1.642561238
16176;2024-06-17 12:15:00;6.076445555;6.976409774;1.573449594;1.766554905
16177;2024-06-17 12:30:00;6.501312948;7.338943927;1.572219813;1.789419213
16178;2024-06-17 12:45:00;6.205070004;7.151819564;1.588297869;1.811345436
16179;2024-06-17 13:00:00;4.935905792;5.351137283;1.392621975;1.562869606
16180;2024-06-17 13:15:00;3.717803727;3.572207695;1.08171369;1.115418122
16181;2024-06-17 13:30:00;4.085349018;4.435649677;0.975394093;1.000982171
16182;2024-06-17 13:45:00;5.659179459;6.011933068;1.21806606;1.305947843
16183;2024-06-17 14:00:00;5.503542908;6.416645968;1.395340296;1.55357238
16184;2024-06-17 14:15:00;5.796542776;6.287628568;1.412510711;1.588034317
16185;2024-06-17 14:30:00;5.563749579;6.178558477;1.420036544;1.558273381
16186;2024-06-17 14:45:00;5.934029908;6.552343947;1.437222436;1.591362803
16187;2024-06-17 15:00:00;5.599981772;6.123096598;1.44175146;1.584430068
16188;2024-06-17 15:15:00;5.450316153;6.127003261;1.381287241;1.531262482
16189;2024-06-17 15:30:00;5.322277572;5.984754765;1.346574216;1.513969753
16190;2024-06-17 15:45:00;6.058271135;6.337075;1.422568588;1.540228721
16191;2024-06-17 16:00:00;5.620094801;6.215929299;1.459795742;1.569125537
16192;2024-06-17 16:15:00;5.593158647;6.263578015;1.401656681;1.559938414
16193;2024-06-17 16:30:00;5.732303328;5.965312432;1.415682747;1.528611306
16194;2024-06-17 16:45:00;5.660926624;6.076465386;1.424153744;1.505222227
16195;2024-06-17 17:00:00;5.747199669;6.110227687;1.426015787;1.523336634
16196;2024-06-17 17:15:00;5.363657989;5.901058769;1.388857207;1.501410807
16197;2024-06-17 17:30:00;5.466860646;6.044543862;1.353814829;1.493200329
16198;2024-06-17 17:45:00;3.497439243;3.661047681;1.120537486;1.213198943
16199;2024-06-17 18:00:00;3.661842385;3.686196374;0.894910204;0.918405507
16200;2024-06-17 18:15:00;5.074897266;5.678748727;1.092092456;1.170618138
16201;2024-06-17 18:30:00;5.962727949;6.796645434;1.379703152;1.55942427
16202;2024-06-17 18:45:00;6.281891572;6.863684403;1.53057744;1.70754123
16203;2024-06-17 19:00:00;5.966796593;6.978671597;1.531086021;1.7302945
16204;2024-06-17 19:15:00;4.994314587;5.97396058;1.370138898;1.619079022
16205;2024-06-17 19:30:00;5.58011792;6.512770863;1.321804063;1.56084143
16206;2024-06-17 19:45:00;6.330414062;7.162683015;1.488816498;1.709431735
16207;2024-06-17 20:00:00;5.701696573;6.562420111;1.504013829;1.715637891
16208;2024-06-17 20:15:00;5.940775542;6.824693173;1.455309014;1.673389161
16209;2024-06-17 20:30:00;5.835899579;6.647138411;1.47208439;1.683978948
16210;2024-06-17 20:45:00;6.315116759;6.993409996;1.518877042;1.705068551
16211;2024-06-17 21:00:00;5.136641584;6.107801851;1.431469793;1.637651481
16212;2024-06-17 21:15:00;5.732619574;6.520297107;1.358657645;1.57851237
16213;2024-06-17 21:30:00;5.549191185;6.04013761;1.410226345;1.57005434
16214;2024-06-17 21:45:00;5.695768433;6.43114745;1.405619952;1.558910632
16215;2024-06-17 22:00:00;4.866624038;5.406886287;1.320299059;1.479754217
16216;2024-06-17 22:15:00;5.901156159;6.644328501;1.345972525;1.506401849
16217;2024-06-17 22:30:00;2.157994817;2.80055228;1.007393872;1.180610098
16218;2024-06-17 22:45:00;2.087995885;0.01484967;0.992489769;0.351925244
16219;2024-06-17 23:00:00;2.022450009;0.014762;0.978486581;0.003701459
16220;2024-06-17 23:15:00;1.961211192;0.014498333;0.965356358;0.003657542
16221;2024-06-17 23:30:00;1.904133443;0.014726556;0.953071146;0.003653111
16222;2024-06-17 23:45:00;0;0.014855667;0;0.003697778
16223;2024-06-18 00:00:00;0;0.014633444;0;0.003686139
16224;2024-06-18 00:15:00;0;0.014398667;0;0.003629014
16225;2024-06-18 00:30:00;0;0.014737667;0;0.003642042
16226;2024-06-18 00:45:00;0;0.014770667;0;0.003688542
16227;2024-06-18 01:00:00;0;0.014776667;0;0.003693417
16228;2024-06-18 01:15:00;0;0.01466561;0;0.003680285
16229;2024-06-18 01:30:00;0;0.014684;0;0.003668701
16230;2024-06-18 01:45:00;0;0.014589333;0;0.003659167
16231;2024-06-18 02:00:00;0;0.014891667;0;0.003685125
16232;2024-06-18 02:15:00;0;0.014680333;0;0.0036965
16233;2024-06-18 02:30:00;0;0.014569556;0;0.003656236
16234;2024-06-18 02:45:00;0;0.014783444;0;0.003669125
16235;2024-06-18 03:00:00;0;0.014564;0;0.003668431
16236;2024-06-18 03:15:00;0;0.01468;0;0.0036555
16237;2024-06-18 03:30:00;0;0.014719889;0;0.003674986
16238;2024-06-18 03:45:00;0;0.014721889;0;0.003680222
16239;2024-06-18 04:00:00;0;0.014683556;0;0.003675681
16240;2024-06-18 04:15:00;0;0.014740667;0;0.003678028
16241;2024-06-18 04:30:00;0;0.01467;0;0.003676333
16242;2024-06-18 04:45:00;0;0.014858333;0;0.003691042
16243;2024-06-18 05:00:00;0;0.014624333;0;0.003685333
16244;2024-06-18 05:15:00;0;0.014713667;0;0.00366725
16245;2024-06-18 05:30:00;0;0.014420444;0;0.003641764
16246;2024-06-18 05:45:00;0;0.014707333;0;0.003640972
16247;2024-06-18 06:00:00;1.402369664;1.511629382;0;0.190792089
16248;2024-06-18 06:15:00;5.306809798;5.413663995;0.838647433;0.865661672
16249;2024-06-18 06:30:00;5.637724543;6.396164339;1.368066793;1.476228542
16250;2024-06-18 06:45:00;4.962778767;5.266729789;1.325062914;1.457861766
16251;2024-06-18 07:00:00;3.245837801;3.61868956;1.026077071;1.110677419
16252;2024-06-18 07:15:00;3.908649998;3.811159564;0.894310975;0.928731141
16253;2024-06-18 07:30:00;4.353515934;4.431760944;1.032770741;1.030365063
16254;2024-06-18 07:45:00;3.242477438;3.692296924;0.949499171;1.015507233
16255;2024-06-18 08:00:00;3.343349133;3.617082308;0.823228321;0.913672404
16256;2024-06-18 08:15:00;5.167799468;4.721964171;1.063893575;1.04238081
16257;2024-06-18 08:30:00;5.819644874;5.310181432;1.373430543;1.2540182
16258;2024-06-18 08:45:00;5.169977097;4.913149667;1.373702746;1.277916387
16259;2024-06-18 09:00:00;4.718543194;4.774746583;1.236065036;1.210987031
16260;2024-06-18 09:15:00;5.901158273;5.413541426;1.327462683;1.273536001
16261;2024-06-18 09:30:00;5.105583329;4.922312657;1.3758427;1.29198176
16262;2024-06-18 09:45:00;4.626716501;4.540540677;1.216537479;1.182856667
16263;2024-06-18 10:00:00;3.735724722;3.57662153;1.045305153;1.014645276
16264;2024-06-18 10:15:00;3.606467577;3.960914945;0.917774037;0.942192059
